ID,X,Y,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,ADR_KNM,FISH,CATEGORY
706,126.050861099999,36.6679722209036,가의도,남측 끝단 갯바위,암,2.8~3.1,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
707,126.048138899999,36.6719722209035,가의도,서측 끝단 갯바위,"펄, 모래",3.1~7.2,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
708,126.080472199992,36.6886388892363,가의도,북측 갯바위,"펄, 모래",2.1~7.0,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
709,126.082555600397,36.6920277769538,가의도,북측 끝단 갯바위,"펄, 모래",4.0~7.0,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
710,126.086444399999,36.6901944409038,가의도,북측 해변 옆 갯바위,암,0.4~3.1,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
711,126.089638900369,36.6825277818841,가의도,코끼리 바위,암,1.3~2.4,상관없음,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
712,126.5520278,36.0330277808978,개야도,발전소 아래 갯바위,"모래, 펄",1.7~1.4,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
713,126.5584167,36.0262500008978,개야도,작은여 등대 갯바위,"모래, 펄",1.3~4.3,날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
714,126.5477778,36.0343611108979,개야도,작은철탑부근 묘지 아래 갯바위,"모래, 펄",1.4~2.0,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
715,126.538805600465,36.0370833318861,개야도,사수건 철탑 갯바위,"모래, 펄",1.2~2.0,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
716,126.5344444,36.0349166708978,개야도,개야 사수건 등대,"모래, 펄",2.0~4.0,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
717,126.530916700496,36.0360833271367,개야도,죽도 동측 갯바위,암,1.2~1.5,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
718,126.522555599999,36.0343055608978,개야도,치도 남측 갯바위,"모래, 펄",1.9~4.4,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
719,126.5137222,36.0359166708978,개야도,에게이 등대 남측 갯바위,"모래, 펄",1.3~1.7,초들물~중날물,전라북도 군산시,"망농어,부세,감성돔,백조기",1
720,126.5130833,36.0364166708979,개야도,에게이 서측 갯바위,"모래, 펄",1.3~1.7,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
721,126.5254167,36.0393888908979,개야도,치섬 북측 갯바위,"모래, 펄",1.2~2.0,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
722,126.5226667,36.0358055608979,개야도,죽도 서측 갯바위,"모래, 펄",0~1.9,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
723,126.528749999976,36.0415277808725,개야도,죽도 북측 등대 부근 갯바위,"모래, 펄",0~2.3,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
724,126.540694399999,36.0383333308979,개야도,작은 철탑 북측 갯바위,암,0~0.4,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
725,126.5435556,36.042555560898,개야도,장골 갯바위,암,-0.2~-0.3,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
726,126.544277799993,36.0449999996545,개야도,장골 북측 갯바위,암,-0.3~-0.9,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
727,126.5396111,36.0450555608979,개야도,장구섬 서측 갯바위,암,0~1.0,초들물~중날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
728,126.5421111,36.052516670898,개야도,안청강여 등대 갯바위,암,0~1.8,날물,전라북도 군산시,"농어,부세,감성돔,백조기",1
729,126.012361099999,35.3397777808901,안마도·석만도,긴 둑 밑 갯바위,"펄, 모래",1.2~1.5,들물/날물,전라남도 영광군,"붕장어,우럭,노래미,농어,민어,광어",1
730,126.013999999999,35.33175000089,안마도·석만도,문 끝 갯바위,암,1.9~3.3,들물/날물,전라남도 영광군,"붕장어,우럭,노래미,농어,민어,광어",1
731,126.021444399998,35.33608333089,안마도·석만도,쌀썩은여 갯바위,암,0.1~0.3,들물/날물,전라남도 영광군,"붕장어,우럭,노래미,농어,민어,광어",1
732,126.030722199999,35.3349444408901,안마도·석만도,쌀썩은여 좌측부근 갯바위,펄,0.4~5.3,들물/날물,전라남도 영광군,"광어,우럭,노래미,삼치,붕장어",1
733,126.041499999999,35.3468055608903,안마도·석만도,노랑여(옛멸터) 부근,펄,3.8~5.2,들물/날물,전라남도 영광군,"붕장어,우럭,노래미,농어,민어,광어",1
734,126.059999999999,35.3624444408904,안마도·석만도,똥섬 갯바위,펄,4.8~5.8,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
735,126.060249999999,35.3647777808904,안마도·석만도,똥섬 부근 갯바위,펄,2.6~6.0,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
736,126.434999999999,37.4219722209108,안마도·석만도,나룻방 밑 갯바위,암,2.6~6.0,들물/날물,인천광역시 중구,"간재미,노래미,붕장어,우럭,민어,광어",1
737,126.057527799999,35.3725000008905,안마도·석만도,쎄지기 앞 갯바위,암,2.6~6.0,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
738,126.053833299999,35.3755000008906,안마도·석만도,우물밑 우측 갯바위,펄,2.6~6.0,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
739,126.042333299999,35.3736111108904,안마도·석만도,우물밑 갯바위,고운모래,5.6~9.4,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
740,126.041277800001,35.3707222181112,안마도·석만도,우물밑 좌측 갯바위,펄,6.2~6.8,들물/날물,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
741,126.030055599999,35.3598333308903,안마도·석만도,철탑 밑 갯바위,펄,4.1~9.5,들물/날물,전라남도 영광군,"붕장어,우럭,민어,광어,농어,노래미",1
742,126.020861099999,35.3641388908903,안마도·석만도,논골 끝 갯바위,"자갈, 조개껍질",6.4~8.0,들물/날물,전라남도 영광군,"붕장어,우럭,민어,광어,농어,노래미",1
743,126.007027799999,35.3604166708903,안마도·석만도,장재여 부근 갯바위,암,13.9~14.0,들물/날물,전라남도 영광군,"붕장어,우럭,민어,광어,농어,노래미",1
744,125.995999999999,35.3567000008902,안마도·석만도,근여 부근 갯바위,"펄, 모래",6.8~17.0,들물/날물,전라남도 영광군,"우럭,농어,문어,붕장어,광어,노래미",1
745,126.1529167,35.2832500008897,송이도,검은바위 갯바위,암,1.4~1.5,들물/날물,전라남도 영광군,"감성돔,민어,숭어,농어,붕장어,우럭",1
746,126.151722199922,35.2888611131497,송이도,양골앞 갯바위,암,1.5~2.5,들물/날물,전라남도 영광군,"감성돔,민어,숭어,농어,붕장어,우럭",1
747,126.1388611,35.2927500008897,송이도,큰내기 좌측 갯바위,암,0~2.0,들물/날물,전라남도 영광군,"감성돔,민어,숭어,농어,붕장어,우럭",1
748,126.140249999502,35.295166673843,송이도,큰내기 우측 갯바위,암,0~2.0,들물/날물,전라남도 영광군,"감성돔,민어,숭어,농어,붕장어,우럭",1
749,126.141111099696,35.3000000012544,송이도,큰매리 갯바위,암,2.0~5.0,들물/날물,전라남도 영광군,"감성돔,민어,숭어,농어,붕장어,우럭",1
750,126.142055599984,35.2778055638949,송이도,이미 앞바다,펄,-0.4~-0.2,5물~9물,전라남도 영광군,"볼락,고등어,벵에돔,볼락,고등어,벵에돔",1
751,126.144305599999,35.2702777808896,송이도,민머리,펄,-0.4~0.4,5물~9물,전라남도 영광군,"볼락,고등어,벵에돔,볼락,고등어,벵에돔",1
752,126.163666699999,35.1451666708882,임자도·사옥도,삼봉끝 등대,암,0.1~5.3,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
753,126.101638899999,35.1311388908879,임자도·사옥도,어유미도,모래,1.4~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
754,126.123305599999,35.0766111108873,임자도·사옥도,광산리 서측끝단,펄,2.1~5.1,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
755,126.058111099999,35.0569444408871,임자도·사옥도,임자도 남서측 곶부리,모래,0.8~2.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
756,126.076916700219,35.0533055634046,임자도·사옥도,옥섬,모래,0.1~0.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
757,126.085166699999,35.052194440887,임자도·사옥도,대중끝,모래,0.2~0.3,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
758,126.095388899999,35.047972220887,임자도·사옥도,딴섬 부근,암,0.9~2.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
759,126.106555599999,35.0514166708871,임자도·사옥도,대두끝 갯바위,암,1.7~3.6,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
760,126.126055600446,35.0375277788945,임자도·사옥도,외교도 등대포인트,암,0.6~2.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
761,126.058111099999,35.0569444408871,임자도·사옥도,고동섬 갯바위,암,0.5~2.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
762,126.058111100008,35.0569444379578,임자도·사옥도,고래미,암,2.0~2.8,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
763,126.16872220039,35.0260277780835,임자도·사옥도,증도대교 북단,암,2.8~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
764,126.29594444,34.9294000008859,고이도·매화도·선도·증도,대식도 갯바위,모래,0.4~1.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
765,126.275999999851,34.9269999992245,고이도·매화도·선도·증도,소정섬 포인트,자갈,0.4~1.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
766,126.252138899999,34.9615277808862,고이도·매화도·선도·증도,삼섬 포인트,"펄, 모래",1.6~2.3,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
767,126.273583299999,34.9703055608863,고이도·매화도·선도·증도,고이도 북측 끝단여,"펄, 모래",0~2.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
768,126.287999999999,34.9634444448863,고이도·매화도·선도·증도,고이도 서측 철탑밑,"펄, 모래",0.8~1.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
769,126.3004722,34.9382222208859,고이도·매화도·선도·증도,고이도 남측 철탑 밑,모래,0.8~2.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
770,126.212555599999,34.9185277808856,고이도·매화도·선도·증도,마당여 갯바위,"모래, 조개껍질",0~2.5,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
771,126.2126667,34.9209722208857,고이도·매화도·선도·증도,둔벙여 갯바위,"모래, 조개껍질",0~3.6,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
772,126.2098611,34.9230000008858,고이도·매화도·선도·증도,침해섬 포인트,"모래, 조개껍질",0~3.5,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
773,126.2493889,34.9525555608861,고이도·매화도·선도·증도,마산도 선창,"펄, 모래",0~2.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
774,126.24686109983,35.0062222222101,고이도·매화도·선도·증도,부사도 갯바위,펄,2.0~6.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
775,126.2597222,35.0068333308868,고이도·매화도·선도·증도,선도북측 선창,펄,0~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
776,126.114944399999,35.0179166708867,고이도·매화도·선도·증도,나룻구지,"펄, 모래",0.8~1.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
777,126.101138899999,35.0080555608865,고이도·매화도·선도·증도,도둑섬 포인트,"펄, 모래",0.1~1.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
778,126.097611099999,35.0000000008865,고이도·매화도·선도·증도,해저유물 포인트,펄,0~3.8,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
779,126.107055599999,34.9935000008864,고이도·매화도·선도·증도,검산항,펄,0.3~1.5,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
780,126.121250000192,34.9977222239325,고이도·매화도·선도·증도,오산항,펄,0~1.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
781,126.133138899999,34.9633611108861,고이도·매화도·선도·증도,오징어바위,펄,1.1~1.4,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
782,126.127166699999,34.954750000886,고이도·매화도·선도·증도,왕바위,펄,1.7~2.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
783,126.1813611,34.9967222208866,고이도·매화도·선도·증도,염산 선창,펄,0~3.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
784,126.124749999999,35.0238888908868,고이도·매화도·선도·증도,버지 선창,펄,0~0.3,초들물~중날물,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
785,126.065583299999,34.8568055608848,자은도,남진 선창,암,0~1.5,초들물~중날,전라남도 신안군,"감성돔,숭어,농어",1
786,126.0572222003,34.9342777817475,자은도,상장고지단 갯바위,펄,1.8~1.9,초들물~중날,전라남도 신안군,"감성돔,숭어,농어",1
787,125.968916699999,34.8714722208847,자은도,진서말,"펄, 모래",0~5.0,초들물~중날,전라남도 신안군,"감성돔,숭어,농어",1
788,126.1219444,34.8812777808852,암태도,익금해변 갯바위,펄,0.2~0.7,초들물~중날물,전라남도 신안군,"감성돔,숭어,농어",1
789,126.108638899999,34.8775000008851,암태도,익금마을 선창,암,0.4~3.4,초들물~중날물,전라남도 신안군,"감성돔,숭어,농어",1
790,126.118416699999,34.8005833308843,암태도,중앙대교 북단,암,0~5.5,초들물~중날물,전라남도 신안군,"감성돔,숭어,농어",1
791,126.35002779979,34.8985000040617,압해도,복용리해안 철탑 밑,펄,1.7~2.1,초들물~중날물,전라남도 신안군,"감성돔,노래미,농어,볼락,붕장어,우럭",1
792,126.343638899999,34.8992500008856,압해도,복용리 해안,펄,0.7~2.1,초들물~중날물,전라남도 신안군,"감성돔,노래미,농어,볼락,붕장어,우럭",1
793,126.087694400407,34.7870277803424,안좌도·팔금도,사근마을 곶부리,펄,0~4.1,초들물~중날물,전라남도 신안군,"감성돔,숭어,농어",1
794,126.132166699999,34.7676388908839,안좌도·팔금도,신안교 동단,암,3.9~9.0,초들물~중날물,전라남도 신안군,"볼락,고등어,볼락,고등어",1
795,126.141249999999,34.7609722208838,안좌도·팔금도,우이산 철탑 아래,"펄, 모래",-1.1~0,초들물~중날물,전라남도 신안군,"볼락,고등어,볼락,고등어",1
796,126.127749999999,34.7666111108838,안좌도·팔금도,신안교 서단,암,0~1.3,초들물~중날물,전라남도 신안군,"감성돔,숭어,농어",1
797,125.856472199998,34.6283055608817,우이도,달밭밑,암,0.3~3.4,3물~4물,전라남도 신안군,"감성돔,노래미,농어,우럭",1
798,125.809194400158,34.6223611098271,우이도,성촌,암,5.0~7.6,3물~5물,전라남도 신안군,"감성돔,노래미,우럭",1
799,125.803055599998,34.6178888908814,우이도,소래등대 밑,암,4.4~5.0,조금 전후,전라남도 신안군,"감성돔,노래미,농어,우럭,붕장어",1
800,125.811444399578,34.5966944380767,우이도,큰밭 갯바위,"자갈, 암",10.1~11.2,조금 전후,전라남도 신안군,"노래미,우럭,붕장어",1
801,125.862027799799,34.6058055599138,우이도,딴목섬 갯바위,펄,9.5~10.0,조금 전후,전라남도 신안군,"감성돔,노래미,농어,우럭,붕장어",1
802,125.859833299998,34.6112500008815,우이도,선창구미,"펄, 자갈",0.3~0.9,상관없음,전라남도 신안군,"노래미,붕장어",1
803,125.864166699998,34.6233333308816,우이도,가도 북측 갯바위,암,4.4~8.8,조금 전후,전라남도 신안군,"감성돔,노래미,붕장어,우럭",1
804,125.867666699998,34.6172777808816,우이도,송도 북측 갯바위,자갈,8.1~8.5,조금 전후,전라남도 신안군,"노래미,농어,붕장어,우럭",1
805,125.869055599998,34.6135833308815,우이도,송도 남측 갯바위,자갈,1.5~5.4,조금 전후,전라남도 신안군,"노래미,농어,붕장어",1
806,126.155194400052,34.672305559578,장산도,발막금,자갈,0.1~2.0,조금 전후,전라남도 신안군,"감성돔,농어,붕장어",1
807,126.188583299723,34.6615555639828,장산도,차돌이,암,2.1~5.0,조금 전후,전라남도 신안군,"감성돔,농어,붕장어",1
808,126.2040833,34.6353333308824,장산도,진섬 갯바위,자갈,-1.2~-0.9,조금 전후,전라남도 신안군,"감성돔,농어,붕장어",1
809,126.127138899999,34.6145000008822,장산도,소류지,펄,-0.6~2.0,조금 전후,전라남도 신안군,"감성돔,농어,붕장어",1
810,126.110694399999,34.6493611108825,장산도,가세 섬,"펄, 모래",-1.9~2.9,조금 전후,전라남도 신안군,"감성돔,농어,붕장어",1
811,126.001999999881,34.6405833289971,개도·하의도·신의도,개도 서측 갯바위,펄,0~4.0,조금 전후,전라남도 신안군,"농어,붕장어,감성돔",1
812,126.102666699999,34.5551944408814,개도·하의도·신의도,버러기미,"펄, 암",3.8~5.0,조금 전후,전라남도 신안군,"농어,붕장어,감성돔",1
813,126.028583299999,34.533583330881,개도·하의도·신의도,깊은기미,"펄, 모래",0~6.4,조금 전후,전라남도 신안군,"농어,붕장어,감성돔",1
814,126.022638899999,34.5645833308814,개도·하의도·신의도,파장여,"펄, 자갈",4.3~6.1,조금 전후,전라남도 신안군,"농어,붕장어,감성돔",1
815,126.054916699995,34.6043611109691,개도·하의도·신의도,거북바위,펄,2.2~5.8,조금 전후,전라남도 신안군,"농어,붕장어,감성돔",1
816,126.054666699999,34.4981388908806,가사도,가사도 북측 갯바위,암,2.1~4.5,5물~9물,전라남도 진도군,"감성돔,갑오징어,우럭,농어,볼락,노래미",1
817,126.047861100214,34.4941944369337,가사도,채석장 갯바위,암,2.1~3.3,5물~9물,전라남도 진도군,"감성돔,갑오징어,우럭,농어,볼락,노래미",1
818,126.032638899999,34.4840277808804,가사도,작은모래땅 갯바위,암,3.5~8.2,5물~9물,전라남도 진도군,"감성돔,갑오징어,우럭,농어,볼락,노래미",1
819,126.041972199998,34.4594722208802,가사도,항로표지관리소 밑,암,-0.2~1.8,5물~9물,전라남도 진도군,"감성돔,갑오징어,우럭,농어,볼락,노래미",1
820,126.2335833,34.5351666708813,진도 북부,군내방조제,펄,0~0.6,초들물~중날물,전라남도 진도군,"돌돔,감성돔,우럭,열기,참돔,숭어,노래미",1
821,126.267527799999,34.3795277808795,진도 남동부,현목항 선창,암,-0.4~0.2,초들물~중날물,전라남도 진도군,"돌돔,감성돔,우럭,열기,참돔,숭어,노래미",1
822,126.283638899999,34.3889722208797,진도 남동부,접도리 선창,펄,0~0.7,초들물~중날물,전라남도 진도군,"돌돔,감성돔,우럭,열기,참돔,숭어,노래미",1
823,126.131861100431,34.3593888936045,진도 남서부,백미도 부근 갯바위,암,2.4~3.2,초들물~중날물,전라남도 진도군,"벵에돔,갑오징어,볼락,부시리,농어,노래미",1
824,126.054899999999,34.3216000008786,상조도·하조도·관매도,당도 안통,암,0~0.2,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
825,126.026611099638,34.342611107037,상조도·하조도·관매도,상조도 북측 철탑 아래,고운모래,1.4~2.5,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
826,126.021416699998,34.357444440879,상조도·하조도·관매도,옥도 동쪽 곶부리,"자갈, 모래",1.7~4.6,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
827,126.014972199999,34.360388890879,상조도·하조도·관매도,옥도 북측 갯바위,"자갈, 모래",3.7~4.1,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
828,125.995777799998,34.3266388908785,상조도·하조도·관매도,상조도 서쪽 둥근바위,"자갈, 모래",4.0~7.8,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
829,126.039083300215,34.319027784686,상조도·하조도·관매도,조도대교 남단,"자갈, 조개껍질",1.2~4.1,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
830,126.088166699999,34.3115833308785,상조도·하조도·관매도,하조도 등대,암,1.9~5.4,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
831,126.096805599999,34.3020000008784,상조도·하조도·관매도,흑여(낚시배),암,1.9~5.1,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
832,126.094999999999,34.2755000008781,상조도·하조도·관매도,하조도 매동여(낚시배),"펄, 조개껍질",0.6~2.2,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
833,126.055138899999,34.272194440878,상조도·하조도·관매도,수옥도 갯바위,"자갈, 조개껍질",0.8~1.6,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
834,126.015833300432,34.2920277830097,상조도·하조도·관매도,하조도 물치끝(낚시배 이용),암,0.1~3.,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
835,126.026944399999,34.3122222208783,상조도·하조도·관매도,명지마을 해안도로,"자갈, 조개껍질",0~0.1,초들물~중날물,전라남도 진도군,"감성돔,참돔,노래미,돌돔,도다리,우럭",1
836,126.054111099999,34.2571944408778,상조도·하조도·관매도,각흘도 갯바위(낚시배),암,0.2~4.1,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
837,126.067305599999,34.2377500008776,상조도·하조도·관매도,장산넘어 어장줄 자리,펄,0.5~3.7,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
838,126.072972199999,34.2330833308775,상조도·하조도·관매도,신의도 갯바위,펄,0.8~5.5,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
839,126.057166700447,34.2249722169502,상조도·하조도·관매도,형제도 앞,펄,2.2~3.2,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
840,126.036749999999,34.2218333308773,상조도·하조도·관매도,고치여 하늘다리 주변,자갈,3.6~4.2,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
841,126.025472199999,34.2306388908774,상조도·하조도·관매도,관매도 서측 곶부리,자갈,0.9~3.1,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
842,126.048722199999,34.2525277808777,상조도·하조도·관매도,관매도 해수욕장 갯바위,암,2.7~5.0,초들물~중날물,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
843,125.122916699983,34.0471111108675,가거도,녹섬 갯바위,펄,1.7~4.6,초들물~중날물,전라남도 신안군,"농어,노래미,돌돔,볼락,우럭",1
844,125.118638899983,34.0511944408674,가거도,큰여,펄,10.6~16.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,농어,학꽁치,볼락,우럭,부시리",1
845,125.111527799983,34.0643055608674,가거도,오구멍박벌 갯바위,"펄, 모래",1.8~3.3,초들물~중날물,전라남도 신안군,"부시리,노래미,농어,볼락,우럭",1
846,125.09519440041,34.0631944399665,가거도,간서 갯바위,암,5.7~13.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,농어,학꽁치,우럭,돌돔,부시리",1
847,125.098055599982,34.0713611108672,가거도,목난개 갯바위,암,4.5~7.6,초들물~중날물,전라남도 신안군,"부시리,노래미,농어,볼락,우럭",1
848,125.094638899981,34.0703611108671,가거도,대리취,암,9.6~13.3,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔",1
849,125.088055600223,34.073083326364,가거도,노랑섭날 갯바위,암,3.0~9.7,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
850,125.083527799981,34.0753888908669,가거도,성건여,암,1.3~5.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
851,125.095694399982,34.0856388908673,가거도,바둑바위,"펄, 모래",1.0~5.8,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
852,125.09800000042,34.0962777788968,가거도,칼바위,암,4.0~7.8,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
853,125.103694399982,34.0948333308676,가거도,멍신여,암,2.6~9.4,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
854,125.111555599469,34.0917777826587,가거도,장개다랑 갯바위,암,3.9~4.1,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
855,125.123111099983,34.087305560868,가거도,빈지박 갯바위,암,2.3~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
856,125.123999999983,34.0714000008677,가거도,복여,암,4.0~4.1,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
857,125.138694399984,34.0585555608679,가거도,물등개 갯바위,암,4.0~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
858,125.142999999983,34.054333330868,가거도,물성밑 갯바위,암,3.8~4.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
859,125.13969440002,34.050555561199,가거도,거북바위,펄,2.2~5.0,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
860,125.135555600184,34.0479444444749,가거도,큰납닥여,펄,1.4~5.9,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
861,125.092249999982,34.1143611108675,가거도,신여,암,7.5~14.2,초들물~중날물,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
