X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY
128.1730278,34.696972220883495,G20565,F2036,두미도,염소자리,펄,3.4~5.0,상관없음,"▶감성돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶노래미 - 루어, 릴찌, 장대, 원투
▶참돔 - 부력, 잠수
▶농어 - 루어, 릴찌
▶볼락 - 릴찌, 장대, 루어",03_염소자리.JPG,경상남도 통영시,"감성돔,벵에돔,노래미,참돔,농어,볼락",1
128.4820231,34.7349166708838,G20616,F2038,한산도·용초도,"용두단
",모래,4.6~7.0,조금 전후,"▶볼락 - 릴찌, 장대, 루어
▶고등어 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력",22_용두단.JPG,경상남도 통영시,"볼락,고등어,벵에돔",1
130.920222200131,37.5016388908176,G20647,F2041,울릉도,북저바위 갯바위,암,2.4~3.6,조금 전후,"▶방어 - 부력, 잠수, 지깅
▶부시리 - 부력, 잠수, 지깅
▶농어 - 루어, 릴찌
▶볼락 - 릴찌, 장대, 루어",01_북저바위 갯바위.JPG,경상북도 울릉군,"방어,부시리,농어,볼락",1
126.284833299999,33.9674722208745,G20669,F2042,추자도,상추자도 다무레미 앞 갯바위,암,2.7~5.0,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶돌돔 - 민장대, 릴찌, 원투
▶자리돔 - 장대, 카드
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶참돔 - 부력, 잠수",10_상추자도 다무레미 앞 갯바위.JPG,제주특별자치도 제주시,"감성돔,돌돔,자리돔,농어,볼락,참돔",1
126.2856944,33.9618611108744,G20671,F2042,추자도,상추자도 목개 해안,암,1.8~2.0,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶돌돔 - 민장대, 릴찌, 원투
▶자리돔 - 장대, 카드
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶참돔 - 부력, 잠수",12_상추자도 목개 해안.JPG,제주특별자치도 제주시,"감성돔,돌돔,자리돔,농어,볼락,참돔",1
126.162472199999,33.2958055608659,G20680,F2043,제주도 서부·차귀도·비양도,수월봉 갯바위,"모래, 조개껍질",12~12.8,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶벤자리 - 릴찌, 민장대
▶삼치 - 루어, 릴찌
▶방어 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투",05_수월봉 갯바위.JPG,제주특별자치도 제주시,"감성돔,벤자리,삼치,방어,벵에돔,한치",1
128.68763470000002,35.075615560887606,G30582,F3031,진해항 부근,초리도 서측,펄,3.8~4.6,초들물~중날물,"▶ 도다리 - 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 감성돔 - 릴찌, 장대, 원투
▶ 갑오징어 - 에깅",16. 초리도 서측.JPG,경상남도 창원시,"도다리,노래미,볼락,감성돔,갑오징어",1
126.054111099999,34.2571944408778,G20340,F2025,상조도·하조도·관매도,각흘도 갯바위(낚시배),암,0.2~4.1,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 원투, 민장대, 릴찌
▶참돔 - 부력, 잠수 
▶도다리 - 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투",25_각흘도 갯바위.JPG,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
127.8908889,34.946666670886195,G20509,F2033,남해도 북부,수원늘 등대,암,0.0~3.3,초들물~중날물,"▶참돔 - 부력, 잠수
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 릴찌, 장대, 루어
▶우럭 - 릴찌, 원투",20_수원늘등대.JPG,경상남도 남해군,"참돔,농어,노래미,볼락,우럭",1
127.8379167,34.749222220884,G20541,F2035,남해도 남부,유구마을 해안 갯바위,암,0.6~1.6,초들물~중날물,"▶참돔 - 부력, 잠수
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 릴찌, 장대, 루어
▶우럭 - 릴찌, 원투",04_유구마을 해안 갯바위.JPG,경상남도 남해군,"참돔,농어,노래미,볼락,우럭",1
130.919527800131,37.543138890817794,G20658,F2041,울릉도,관음도 갯바위,암,2.2~3.3,조금 전후,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶감성돔 - 릴찌, 장대, 원투",12_관음도 갯바위.JPG,경상북도 울릉군,"벵에돔,부시리,감성돔",1
126.303944399999,33.9531944408744,G20665,F2042,추자도,추자대교 아래,"펄, 모래",2.0~3.2,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶돌돔 - 민장대, 릴찌, 원투
▶자리돔 - 장대, 카드
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶참돔 - 부력, 잠수",06_추자대교 아래.JPG,제주특별자치도 제주시,"감성돔,돌돔,자리돔,농어,볼락,참돔",1
128.3812111,34.6405600008828,G30516,F3027,연화도 부근,진등끝 갯바위,암,5.9~8.2,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",5. 진등끝 갯바위.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
128.3448889,34.649815280882805,G30524,F3027,연화도 부근,연화항 서측 끝,암,9.7~11.7,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",13. 연화항 서측 끝.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
128.1827633,34.5569102808818,G30539,F3028,갈도 부근,매여,암,14.5~15.9,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",8. 매여.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
128.26494440000002,34.6461666708828,G10451,F1029,욕지도,모개도 부근 갯바위,"펄, 모래",7.2~10.1,5물~11물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶전갱이 - 루어, 릴찌, 장대
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,넙치,농어,전갱이,볼락,참돔",1
128.28788889999998,34.622083330882504,G10457,F1029,욕지도,노적마을 쇠고락 갯바위,바위,4~5,5물~11물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶무늬오징어 - 릴찌, 에깅 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,무늬오징어,볼락,벵에돔,참돔",1
128.46702779999998,34.723555560883696,G10483,F1031,비진도·매물도,비진도 비둘기강정 부근 갯바위,"펄, 조개껍질",3.6~5.3,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대",04_비진도 비둘기강정 부근 갯바위.JPEG,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락",1
128.570583300001,34.633611110882605,G10490,F1031,비진도·매물도,대매물도 수리바위,"펄, 모래",1.4~2.1,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,경상남도 통영시,"감성돔,돌돔,볼락,우럭",1
128.5756111,34.7069444408834,G10537,F1034,거제도 남부,대포 계단바위,펄,10~16,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 거제시,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",1
128.66880559999998,34.8057777808845,G10549,F1034,거제도 남부,망치마을 곶부리,펄,2~3.2,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,경상남도 거제시,"감성돔,농어,벵에돔,우럭,볼락,학공치",1
126.438,37.5460555609118,G20020,F2003,시도,수기해변 동측 갯바위,펄,-0.5~-0.1,초들물~중날물,"▶우럭 - 릴찌, 원투                                           ▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌                                         ▶망둥어 - 릴찌, 장대
▶노래미 - 루어, 릴찌, 장대, 원투",06_수기해변 동측 갯바위.JPG,인천광역시 옹진군,"우럭,광어,농어,망둥어,노래미",1
126.38125,37.4355833309108,G20032,F2004,영종도·용유도,선녀바위,펄,-0.5~-0.2,들물,"▶광어 - 릴찌, 원투
▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶삼치 - 루어, 릴찌
▶붕장어 - 원투",10_선녀바위.JPG,인천광역시 중구,"광어,우럭,노래미,삼치,붕장어",1
127.3865039,34.0627991708759,G30420,F3021,대삼부도,북쪽 끝바리,암,0.3~0.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",16. 북쪽 끝바리.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
127.793695,34.4600883308806,G30421,F3022,연도,검등서 갯바위,암,2.3~2.9,"초들물, 초날물, 조금 전·후","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어,  삼치 - 루어, 릴찌
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 갑오징어 - 에깅",1. 검등서 갯바위.JPG,전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",1
127.8168769,34.4511788908805,G30425,F3022,연도,배미말 갯바위,암,2.7~3.5,"초들물, 초날물, 조금 전·후","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어,  삼치 - 루어, 릴찌
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 갑오징어 - 에깅",5. 배미말 갯바위.JPG,전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",1
126.5512778,37.0582222209076,G10129,F1010,입파도·국화도,국화도 서쪽 곶부리,펄,1.3~2.1,조금 전·후,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶우럭 - 루어, 릴찌",,경기도 화성시,"노래미,도다리,우럭",1
127.50683329999998,34.4746111108808,G10396,F1026,나로도,내나로도 등대 밑 갯바위,펄,7~9,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 릴찌, 장대, 루어
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,볼락,학공치",1
126.092263899999,34.2682966708779,G30097,F3006,독거군도 부근,죽항 송도,"자갈, 조개껍질",6.1~8,조금 전후,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",6. 죽항 송도.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
127.7577739,34.959607220886504,G30338,F3017,광양만 부근,배알도해수욕장 부근,"펄, 모래",0~2.0,5물~10물,"▶ 붕장어 - 원투
▶ 망둥어 - 릴찌, 장대
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 도다",7. 배알도해수욕장 부근.JPG,전라남도 광양시,"붕장어,망둥어,숭어,감성돔,농어,노래미,볼락,",1
128.0378464,35.0195644408871,G30445,F3023,사천대교 부근,법도 맞은편,펄,0.1~1.5,초들물~중날물,"▶ 참돔 - 부력, 잠수
▶ 농어 - 루어, 릴찌
▶ 우럭 - 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 붕장어 - 원투",9. 법도 맞은편.JPG,경상남도 사천시,"참돔,농어,우럭,볼락,노래미,붕장어",1
126.321166699999,37.5456111109117,G10024,F1002,장봉도,진촌 서갯바위,"모래, 펄",1.2~1.6,"조금 전·후, 3물~5물","▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶망둑어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,인천광역시 옹진군,"넙치,노래미,망둑어,숭어,우럭",1
128.24255559999995,34.652444440882896,G10449,F1029,욕지도,목가동섬,"펄, 모래, 조개껍질",2.2~3.3,5물~11물,"▶감성돔 - 릴찌, 장대, 원투 
▶고등어 - 루어, 릴찌, 장대
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶학공치 - 릴찌, 장대",02_목가동섬.JPEG,경상남도 통영시,"감성돔,고등어,노래미,농어,볼락,학공치",1
128.469555600001,34.7314166708838,G10482,F1031,비진도·매물도,비진도 동북쪽 곶부리,"펄, 조개껍질",3.2~5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶무늬오징어 - 릴찌, 에깅 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,무늬오징어,볼락,벵에돔,참돔",1
126.5584167,36.0262500008978,G20092,F2009,개야도,작은여 등대 갯바위,"모래, 펄",1.3~4.3,날물,"▶망농어 - 루어, 릴찌
▶부세 - 릴찌, 원투
▶감성돔 - 릴찌, 장대, 원투
▶백조기 - 릴찌, 원투",02_작은여 등대 갯바위.JPG,전라북도 군산시,"망농어,부세,감성돔,백조기",1
126.041499999999,35.346805560890296,G20115,F2010,안마도·석만도,노랑여(옛멸터) 부근,펄,3.8~5.2,들물/날물,"▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌
▶민어 - 루어, 지깅, 원투
▶광어 - 릴찌, 원투",07_노랑여(옛멸터)부근.JPG,전라남도 영광군,"붕장어,우럭,노래미,농어,민어,광어",1
126.33625,36.4391666709018,G20061,F2007,안면도 남 부,망재 곶부리,"모래, 펄",0.4~0.9,중들물~중날물,"▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶학꽁치 - 릴찌, 장대
▶광어 - 릴찌, 원투
▶숭어 - 릴찌, 장대, 홀치기
▶도다리 - 원투",03_망재 곶부리.JPG,충청남도 태안군,"우럭,노래미,학꽁치,광어,숭어,도다리",1
126.074583299999,36.6702777809037,G20078,F2008,가의도,동남측 두번째 곶부리,암,2.4~2.5,상관없음,"▶우럭 - 릴찌, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶고등어 - 루어, 릴찌, 장대
▶광어 - 릴찌, 원투
▶쭈꾸미 - 릴찌, 원투, 장대
▶학꽁치 - 릴찌, 장대",03_동남측 두번째 곶부리.JPG,충청남도 태안군,"우럭,노래미,고등어,광어,쭈꾸미,학꽁치",1
126.52266670000002,36.0358055608979,G20101,F2009,개야도,죽도 서측 갯바위,"모래, 펄",0~1.9,초들물~중날물,"▶농어 - 루어, 릴찌
▶부세 - 릴찌, 원투
▶감성돔 - 릴찌, 장대, 원투
▶백조기 - 릴찌, 원투",11_죽도 서측 갯바위.JPG,전라북도 군산시,"농어,부세,감성돔,백조기",1
126.5421111,36.052516670898,G20108,F2009,개야도,안청강여 등대 갯바위,암,0~1.8,날물,"▶농어 - 루어, 릴찌
▶부세 - 릴찌, 원투
▶감성돔 - 릴찌, 장대, 원투
▶백조기 - 릴찌, 원투",18_안청강여 등대 갯바위.JPG,전라북도 군산시,"농어,부세,감성돔,백조기",1
126.057527799999,35.3725000008905,G20119,F2010,안마도·석만도,쎄지기 앞 갯바위,암,2.6~6.0,들물/날물,"▶간재미 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶민어 - 루어, 지깅, 원투
▶광어 - 릴찌, 원투",11_쎄지기 앞 갯바위.JPG,전라남도 영광군,"간재미,노래미,붕장어,우럭,민어,광어",1
126.030055599999,35.3598333308903,G20123,F2010,안마도·석만도,철탑 밑 갯바위,펄,4.1~9.5,들물/날물,"▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶민어 - 루어, 지깅, 원투
▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투",15_철탑 밑 갯바위.JPG,전라남도 영광군,"붕장어,우럭,민어,광어,농어,노래미",1
125.289861099989,34.3925277808744,G10282,F1020,흑산도·삼태도,하태도 기둥바위 부근,바위,6~9,중들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶열기 - 외줄 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,농어,돌돔,볼락,우럭,열기,참돔",1
126.62444440000002,34.156944440877,G10292,F1021,노화도·보길도·소안도,보길도 글쓴바위 부근,바위,6.3~7,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",09_보길도 글쓴바위 부근.JPEG,전라남도 완도군,"감성돔,농어,숭어,우럭,볼락,참돔",1
126.5195556,34.1262222208765,G10299,F1021,노화도·보길도·소안도,보길도 보옥리 몽돌해안,조개껍질,2.1~2.6,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 장대, 릴찌, 루어
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투",,전라남도 완도군,"감성돔,농어,돌돔,볼락,벵에돔,우럭",1
126.8547222,34.306305560878805,G10328,F1022,신지도,내동리 양식장 부근 갯바위,"펄, 조개껍질",1.4~1.8,사리 전·후,"▶농어 - 루어, 릴찌 
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투 
▶전갱이 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",17_내동리 양식장 부근 갯바위.JPEG,전라남도 완도군,"농어,볼락,숭어,우럭,전갱이,학공치",1
126.8600278,34.2003611108775,G10341,F1023,청산도·대모도,청산도 황산말 철탑 부근,"조개껍질, 펄",1.9~2.5,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",08_청산도 황산말 철탑 부근.JPEG,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1
126.9141389,34.153638890877,G10349,F1023,청산도·대모도,청산도 코바위,"조개껍질, 펄, 모래",18.8~21,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1
126.91530559999998,33.988611110875,G10372,F1025,여서도·거문도,여서도 등대 부근 갯바위,"펄, 모래, 조개껍질",4.7~6,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",01_요서도 등대 부근 갯바위.JPEG,전라남도 완도군,"감성돔,돌돔,볼락,참돔",1
127.3211111,34.0070555608752,G10382,F1025,여서도·거문도,거문도 선바위 부근,펄,9~14,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",11_거문도 선바위 부근.JPEG,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔",1
127.7251111,34.5493888908817,G10408,F1027,금오도·안도,금오도 송고마을 갯바위,펄,4.7~8,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투 
▶학공치 - 릴찌, 장대",01_금오도 송고마을 갯바위.JPEG,전라남도 여수시,"감성돔,도다리,노래미,우럭,볼락,붕장어,학공치",1
126.166722199999,33.300888890866,G20681,F2043,제주도 서부·차귀도·비양도,6.수월약수터 앞 갯바위,"모래, 조개껍질",12~12.8,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶벤자리 - 릴찌, 민장대
▶삼치 - 루어, 릴찌
▶방어 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투",06_수월약수터 앞 갯바위.JPG,제주특별자치도 제주시,"감성돔,벤자리,삼치,방어,벵에돔,한치",1
127.1083889,34.4754166708808,G10371,F1024,거금도,선촌항 부근 갯바위,펄,1.1~1.9,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,넙치,노래미,농어,도다리,우럭",1
126.172866899999,34.2638013908781,G30104,F3006,독거군도 부근,구도 북단,암,10.5~11.7,조금~4물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",13. 구도 북단.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
126.462881399999,34.4270536108802,G30140,F3008,해남반도 부근,송평 해수욕장 죽도,"펄, 조개껍질",2.7~3.1,사리 전후,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 고등어 - 장대, 릴찌, 루어
▶ 볼락 - 릴찌, 장대, 루어
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴",1. 송평 해수욕장 죽도.JPG,전라남도 해남군,"감성돔,고등어,볼락,노래미,숭어,우럭,농어",1
127.60690890000002,34.604052500882304,G30283,F3014,낭도 부근,상화도 북측,펄,3.6~8.9,"조금 전후, 13~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",34. 상화도 북측.JPG,전라남도 여수시,"감성돔,붕장어,농어,숭어",1
125.123111099983,34.087305560868,G20365,F2026,가거도,빈지박 갯바위,암,2.3~5.0,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶참돔 - 릴찌 
▶농어 - 루어
▶볼락 - 릴찌, 장대, 루어 
▶우럭 - 루어, 릴찌, 장대, 원투 
▶돌돔 - 릴찌 
▶부시리 - 루어",16_빈지박 갯바위.JPG,전라남도 신안군,"감성돔,노래미,참돔,농어,볼락,우럭,돌돔,부시리",1
126.55441670000002,37.0714166709077,G10123,F1010,입파도·국화도,국화도 매박섬(토끼섬),모래,5~5.2,조금 전·후,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶우럭 - 루어, 릴찌",08_국화도 매박섬(토끼섬).JPEG,경기도 화성시,"노래미,도다리,우럭",1
126.2623056,36.276361110900105,G10167,F1013,호도·녹도·외연도,녹도 북서쪽 갯바위,바위,3.2~5,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶우럭 - 릴찌, 원투",06_녹도 북서쪽 갯바위.JPEG,충청남도 보령시,"감성돔,넙치,노래미,농어,우럭",1
126.4445556,36.075888890898206,G10188,F1014,어청도·연도,연도 해녀막(멸치막),바위,1.7~2.2,초들물,"▶넙치 - 루어, 원투 
▶농어 - 루어, 릴찌
▶보구치 - 원투 
▶우럭 - 릴찌, 원투
▶장대 - 루어, 릴찌",13_연도 해녀막(멸치막).JPEG,전라북도 군산시,"넙치,농어,보구치,우럭,장대",1
126.24,35.997055560897294,G10193,F1015,십이동파도·비안도,십이동파도 사자섬,"펄, 모래",7.5~12,12물~3물,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 군산시,"감성돔,갑오징어,넙치,노래미,농어,우럭,참돔",1
126.32575,35.858861110896,G10209,F1016,말도·방축도,말도 북동쪽 곶부리,"펄, 모래",7~10,썰물 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶우럭 - 릴찌, 원투",,전라북도 군산시,"감성돔,넙치,노래미,도다리,우럭",1
126.124333299999,35.6345833308934,G10241,F1018,왕등도·위도,하왕등도 오지바위,"펄, 모래, 조개껍질",3.6~6,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶돌돔 - 릴찌, 장대, 원투 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 부안군,"감성돔,넙치,돌돔,붕장어,우럭,참돔",1
