X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY
127.4520006,34.25831972,G30394,F3020,간수제도,소평도 계단,암,18.3~20,"사리 전후, 초들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",2. 소평도 게단.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
128.4410833,34.82625,G10468,F1030,미륵도,진송말 부근 갯바위,바위,2.8~3.5,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶붕장어 - 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,경상남도 통영시,"감성돔,농어,노래미,붕장어,볼락,우럭",1
127.8076539,34.45947861,G30423,F3022,연도,모경말 갯바위,암,2.8~3.6,"초들물, 초날물, 조금 전·후","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어,  삼치 - 루어, 릴찌
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 갑오징어 - 에깅",3. 모경말 갯바위.JPG,전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",1
128.1833219,34.55880722,G30538,F3028,갈도 부근,매여 앞 갯바위,암,14.5~15.9,"2물~8물, 사리 전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어 
▶ 무늬오징어 - 릴찌, 에깅",7. 매여 앞  갯바위.JPG,경상남도 통영시,"감성돔,돌돔,볼락,무늬오징어",1
125.1966142,34.7201325,G30017,F3001,홍도,모도 좌측부근,암,2.4~2.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",17. 모도 좌측부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
127.409725,34.5195225,G30245,F3013,거금수도 부근,남성리 해수욕장,펄,0.1~2.7,초들물~만조,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",19. 남성리 해수욕장.JPG,전라남도 고흥군,"감성돔,숭어,우럭,노래미,농어,볼락",1
126.2789444,33.1705,G20806,F2050,제주도 남서부·가파도·마라도,옹짓물 정자 아래 갯바위,암,0.2~2.0,들물/썰물,"▶벵에돔 - 목줄, 장대, 잠수 
▶농어 - 루어, 릴찌 
▶자리돔 - 민장대, 릴찌 
▶볼락 - 루어, 릴찌, 장대
▶한치 - 루어, 원투 
▶참돔 - 부력, 잠수 
▶부시리 - 부력, 잠수, 지깅",14_응짓물 정자 아래 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,농어,자리돔,볼락,한치,참돔,부시리",1
125.8492294,34.22550667,G30087,F3005,거차수도 부근,죽도 등대 부근,암,3.4~6,10물~5물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 부시리 - 부력, 잠수, 지깅",15. 죽도 등대 부근.JPG,전라남도 진도군,"참돔,감성돔,돌돔,우럭,농어,부시리",1
126.2837006,33.96428583,G30130,F3007,추자군도,청석 갯바위,암,0.8~1.1,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",19. 청석 갯바위.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
127.5335167,34.62455583,G30261,F3014,낭도 부근,하과도 서측,암,2.3~8.5,"조금 전후, 5물~8물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",12. 하과도 서측.JPG,전라남도 여수시,"감성돔,붕장어,농어,숭어",1
126.0953889,35.04797222,G20147,F2012,임자도·사옥도,딴섬 부근,암,0.9~2.0,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶민어 - 루어, 릴찌
▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌
▶백조기 - 릴찌, 원투
▶숭어",11_딴섬 부근.JPG,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
126.1271389,34.6145,G20241,F2019,장산도,소류지,펄,-0.6~2.0,조금 전후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶붕장어 - 원투",07_소류지.JPG,전라남도 신안군,"감성돔,농어,붕장어",1
126.2853056,33.96394444,G20670,F2042,추자도,상추자도 청석 갯바위,암,1.2~2.0,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶돌돔 - 민장대, 릴찌, 원투
▶자리돔 - 장대, 카드
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶참돔 - 부력, 잠수",11_상추자도 청석 갯바위.JPG,제주특별자치도 제주시,"감성돔,돌돔,자리돔,농어,볼락,참돔",1
126.4811389,37.24183333,G10097,F1008,영흥도·선재도·대부도·구봉도,영흥도 용담리해수욕장 부근,"펄, 모래",1.4~2.2,들물,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶망둑어 - 원투 
▶우럭 - 루어, 릴찌",,인천광역시 옹진군,"넙치,노래미,망둑어,우럭",1
126.0208611,35.36413889,G20124,F2010,안마도·석만도,논골 끝 갯바위,"자갈, 조개껍질",6.4~8.0,들물/날물,"▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶민어 - 루어, 지깅, 원투
▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투",16_논골 끝 갯바위.JPG,전라남도 영광군,"붕장어,우럭,민어,광어,농어,노래미",1
127.4138428,34.51118639,G30243,F3013,거금수도 부근,두리도 남측,펄,2.9~3.2,초들물~만조,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어",17. 두리도 남측 .JPG,전라남도 고흥군,"감성돔,숭어,우럭,노래미,농어,볼락",1
127.8080358,34.41719222,G30428,F3022,연도,만작굴,암,1.6~25,"초들물, 초날물, 조금 전·후","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 농어,  삼치 - 루어, 릴찌
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 갑오징어 - 에깅",8. 만작굴.JPG,전라남도 여수시,"참돔,감성돔,볼락,농어,,돌돔,갑오징어",1
128.3431189,34.64574444,G30523,F3027,연화도 부근,촛대바위 인근,암,5.4~6.8,"초들물, 초날물, 5물~6물, 조금","▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 농어 - 루어, 릴찌",12. 촛대바위 인근.JPG,경상남도 통영시,"참돔,감성돔,볼락,벵에돔,농어",1
124.7488889,37.76902778,G10015,F1001,대청도·소청도,소청도 예동 갯바위,"펄, 가는 모래",2.8~3.4,사리 전후,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶쏨뱅이 - 루어, 릴찌
▶우럭 - 루어, 릴찌",15_소청도 예동 갯바위.JPG,인천광역시 옹진군,"넙치,노래미,농어,쏨뱅이,우럭",1
126.3183056,37.16536111,G10062,F1005,이작도·승봉도,승봉도 참나무골,펄,1.5~2,초들물~중들물,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌",,인천광역시 옹진군,"넙치,노래미,농어",1
126.2948056,37.16494444,G10066,F1005,이작도·승봉도,승봉도 철탑앞 갯바위,가는 모래,1.1~1.5,초들물~중들물,"▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌",,인천광역시 옹진군,"노래미,농어",1
125.8916111,34.76641667,G10253,F1019,비금도·도초도,비금도 용머리바위,바위,4.2~6.1,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투",,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,우럭",1
126.6040833,34.14608333,G10294,F1021,노화도·보길도·소안도,보길도 치마끝 갯바위,"펄, 모래",3.7~4.5,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",1
126.163,33.33680556,G20684,F2043,제주도 서부·차귀도·비양도,풍력발전소 앞 갯바위,"모래, 조개껍질",0.5~1.2,들물/썰물,"▶감성돔 - 릴찌, 장대, 원투
▶벤자리 - 릴찌, 민장대
▶삼치 - 루어, 릴찌
▶방어 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투",09_풍력발전소 앞 갯바위.JPG,제주특별자치도 제주시,"감성돔,벤자리,삼치,방어,벵에돔,한치",1
125.2145211,34.70523111,G30022,F3001,홍도,슬픈여 부근,암,1.1~4.8,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",22. 슬픈여 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
126.1100136,34.26118944,G30096,F3006,독거군도 부근,죽항 남쪽 갯바위,조개껍질,1.5~6.7,조금 전후,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",5. 죽항 남쪽 갯바위.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
126.4976944,33.23025,G20783,F2049,제주도 남부,서건도 갯바위,암,2.8~10,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",07_서건도 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1
126.3705,33.2305,G20792,F2049,제주도 남부,하예마을 서측 갯바위,암,0.2~2.1,초들물~중날물,"▶벵에돔 - 목줄, 장대, 부력, 잠수
▶한치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶독가시치 - 목줄, 장대, 부력, 잠수
▶부시리 - 부력, 잠수, 지깅
▶우럭 - 릴찌, 원투",16_하예마을 서측 갯바위.JPG,제주특별자치도 서귀포시,"벵에돔,한치,노래미,독가시치,부시리,우럭",1
125.1809808,34.66958306,G30007,F3001,홍도,병풍바위 좌측,암,2.5~4.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",7. 병풍바위 좌측.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
125.1923883,34.69346,G30014,F3001,홍도,거북바위 인근,암,0.8~1.7,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",14. 거북바위 인근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
125.2093525,34.69137583,G30025,F3001,홍도,홍어굴 부근,암,0.6~2.5,"사리 전후, 초들물, 만조 전후","▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴찌",25. 홍어굴 부근.JPG,전라남도 신안군,"참돔,돌돔,감성돔,우럭,농어",1
125.4690606,34.20340444,G30037,F3002,만재도,만재도 남측 해안,암,16~22,조금 전후,"▶ 돌돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 광어 - 릴찌, 원투
▶ 농어 - 루어, 릴찌
▶ 볼락 - 릴찌, 장대, 루어
▶ 문어 - 루어",10. 만재도 남측 해안.JPG,전라남도 신안군,"돌돔,참돔,감성돔,우럭,광어,농어,볼락,문어",1
126.0937208,34.277575,G30092,F3006,독거군도 부근,하조도 매동여,"펄, 조개껍질",0.1~4.1,조금 전후,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",1. 하조도 매동여.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
126.1824042,34.26270833,G30106,F3006,독거군도 부근,독거 북단,암,3.3~14.2,조금~4물,"▶ 참돔 - 부력, 잠수
▶ 감성돔 - 릴찌, 장대, 원투
▶ 돌돔 - 릴찌, 장대, 원투
▶ 광어-릴찌, 원투
▶ 농어 - 루어, 릴찌",15. 독거 북단.JPG,전라남도 진도군,"참돔,감성돔,돌돔,광어-릴찌,,농어",1
126.3128417,33.95444528,G30117,F3007,추자군도,목리 인근 갯바위,암,0.1~1.5,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",6. 목리 인근 갯바위.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
126.3237717,33.98798861,G30136,F3007,추자군도,추포도 북측 갯바위,"거친모래, 조개껍질",1.0~3.6,"11물~5물, 정조전후","▶ 감성돔 - 릴찌, 장대, 원투
▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 민장대, 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 부시리 - 부력, 잠수, 지깅",25. 추포도 북측 갯바위.JPG,제주특별자치도 제주시,"감성돔,벵에돔,참돔,돌돔,볼락,부시리",1
126.5167456,34.33913917,G30148,F3008,해남반도 부근,소죽리 중도,펄,0.3~0.6,사리 전후,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 고등어 - 장대, 릴찌, 루어
▶ 볼락 - 릴찌, 장대, 루어
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 우럭 - 릴찌, 원투
▶ 농어 - 루어, 릴",9. 소죽리 중도.JPG,전라남도 해남군,"감성돔,고등어,볼락,노래미,숭어,우럭,농어",1
126.6735803,34.41769889,G30157,F3009,완도 부근,만수리 남측 갯바위,펄,-1.1~-0.5,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 노래미 - 루어, 릴찌, 장대
▶ 학꽁치 - 릴찌, 장대",5. 만수리 남측 갯바위.JPG,전라남도 해남군,"감성돔,농어,도다리,숭어,노래미,학꽁치",1
126.7339639,34.44581917,G30161,F3009,완도 부근,내도 갯바위,펄,-0.8~1.5,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 노래미 - 루어, 릴찌, 장대
▶ 학꽁치 - 릴찌, 장대",9. 내도 갯바위.JPG,전라남도 해남군,"감성돔,농어,도다리,숭어,노래미,학꽁치",1
126.7248725,34.40614806,G30165,F3009,완도 부근,고마도 동측 갯바위,펄,0~2,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 도다리 - 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 노래미 - 루어, 릴찌, 장대
▶ 학꽁치 - 릴찌, 장대",13. 고마도 동측 갯바위.JPG,전라남도 완도군,"감성돔,농어,도다리,숭어,노래미,학꽁치",1
126.7574683,34.56574556,G30178,F3010,강진만 부근,만덕호 좌측,펄,0~2,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 도다리 - 원투
▶ 망둥어 - 릴찌, 장대
▶ 붕장어 - 원투",5. 만덕호 좌측.JPG,전라남도 강진군,"감성돔,숭어,도다리,망둥어,붕장어",1
126.7902369,34.46192528,G30186,F3010,강진만 부근,외호도 갯바위,"펄, 모래",0.2~0.6,들물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 도다리 - 원투
▶ 망둥어 - 릴찌, 장대
▶ 붕장어 - 원투",13. 외호도 갯바위.JPG,전라남도 강진군,"감성돔,숭어,도다리,망둥어,붕장어",1
127.4756111,34.63508333,G30252,F3014,낭도 부근,신기촌들 갯바위,"모래, 조개껍질",0.2~0.3,"사리 전후, 초날물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",3. 신기촌들 갯바위.JPG,전라남도 고흥군,"감성돔,붕장어,농어,숭어",1
127.5964492,34.6001,G30282,F3014,낭도 부근,상화도 해변가,"모래, 조개껍질",2.1~13.5,"조금 전후, 13~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 붕장어 - 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기",33. 상화도 해변가.JPG,전라남도 여수시,"감성돔,붕장어,농어,숭어",1
127.7879453,34.69410417,G30320,F3016,여수엑스포 부근,내치도 하단,펄,3.1~4.7,조금,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",13.내치도 하단.jpg,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
127.7699492,34.81390472,G30328,F3016,여수엑스포 부근,신덕해수욕장 부근,펄,0.7~7.8,조금,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",21. 신덕해수욕장 부근.jpg,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
127.7759444,34.940625,G30341,F3017,광양만 부근,마도 갯바위,"펄, 모래",-2.2~2.0,5물~10물,"▶ 붕장어 - 원투
▶ 망둥어 - 릴찌, 장대
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 볼락 - 릴찌, 장대, 루어
▶ 도다",10. 마도 갯바위.JPG,경상남도 하동군,"붕장어,망둥어,숭어,감성돔,농어,노래미,볼락,",1
127.1659925,34.20248694,G30362,F3018,황제도,장도 남동측,암,20~26,5~10물,"▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 광어 - 릴찌, 원투
▶ 볼락 - 릴찌, 장대, 루어",11. 장도 남동측.JPG,전라남도 완도군,"감성돔,참돔,돌돔,농어,광어,볼락",1
127.3647981,34.29475028,G30367,F3019,손죽열도 부근,반초섬 남측,펄,2.5~2.8,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",3. 반초섬 남측.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
127.3819436,34.29591889,G30379,F3019,손죽열도 부근,잔거리 동측,펄,9.6~15.3,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",15. 잔거리 동측.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
127.38793,34.28011389,G30391,F3019,손죽열도 부근,소거문 서코지 좌측,펄,7.6~20,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",27. 소거문 서코지 좌측.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
127.5326575,34.26979083,G30401,F3020,간수제도,광도 북측,암,4.7~10.4,"사리 전후, 초들물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",9. 광도 북측.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
127.3856456,34.05328889,G30409,F3021,대삼부도,덜섬 끝바리,암,0.1~13.8,10물~13물,"▶ 벵에돔 - 목줄, 장대, 부력, 잠수
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 감성돔 - 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌",5. 덜섬 끝바리.JPG,전라남도 여수시,"벵에돔,참돔,돌돔,감성돔,농어",1
126.1233056,35.07661111,G20142,F2012,임자도·사옥도,광산리 서측끝단,펄,2.1~5.1,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶민어 - 루어, 릴찌
▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌
▶백조기 - 릴찌, 원투
▶숭어",06_광산리 서측끝단.JPG,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
126.2098611,34.923,G20170,F2013,고이도·매화도·선도·증도,침해섬 포인트,"모래, 조개껍질",0~3.5,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶광어 - 릴찌, 원투 
▶숭어 - 릴찌, 장대, 훌치기
▶우럭 - 릴찌, 원투 
▶붕장어 - 원투 
▶도다리 - 원투 
▶농어 - 루어, 릴찌",14_침해섬 포인트.JPG,전라남도 신안군,"감성돔,노래미,광어,숭어,우럭,붕장어,도다리,농어",1
126.3436389,34.89925,G20205,F2016,압해도,복용리 해안,펄,0.7~2.1,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶볼락 - 릴찌, 장대, 루어
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투",04_복용리 해안.JPG,전라남도 신안군,"감성돔,노래미,농어,볼락,붕장어,우럭",1
127.3484408,34.28768417,G30371,F3019,손죽열도 부근,손죽 서측 낮은 자리,펄,9.1~12.7,"사리 전후, 10~5물","▶ 감성돔 - 릴찌, 장대, 원투
▶ 참돔 - 부력, 잠수
▶ 돌돔 - 릴찌, 장대, 원투
▶ 우럭 - 릴찌, 원투
▶ 노래미 - 루어, 릴찌, 장대, 원투
▶ 농어 - 루어, 릴찌
▶ 숭어 - 릴찌, 장대, 훌치기
▶ 삼",7. 손죽 서측 낮은 자리.JPG,전라남도 여수시,"감성돔,참돔,돌돔,우럭,노래미,농어,숭어,",1
126.1636667,35.14516667,G20139,F2012,임자도·사옥도,삼봉끝 등대,암,0.1~5.3,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투
▶노래미 - 루어, 릴찌, 장대, 원투
▶민어 - 루어, 릴찌
▶붕장어 - 원투
▶우럭 - 릴찌, 원투
▶광어 - 릴찌, 원투
▶농어 - 루어, 릴찌
▶백조기 - 릴찌, 원투
▶숭어",03_삼봉끝 등대.JPG,전라남도 신안군,"감성돔,노래미,민어,붕장어,우럭,광어,농어,백조기",1
125.9689167,34.87147222,G20194,F2014,자은도,진서말,"펄, 모래",0~5.0,초들물~중날,"▶감성돔 - 릴찌, 장대, 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶농어 - 루어, 릴찌",08_진서말.JPG,전라남도 신안군,"감성돔,숭어,농어",1
126.0254722,34.23063889,G20347,F2025,상조도·하조도·관매도,관매도 서측 곶부리,자갈,0.9~3.1,초들물~중날물,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 원투, 민장대, 릴찌
▶참돔 - 부력, 잠수 
▶도다리 - 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투",32_관매도 서측 곶부리.JPG,전라남도 진도군,"감성돔,돌돔,참돔,도다리,노래미,우럭",1
