X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY,ID
126.79394440000000,34.316638890879,G10332,F1022,신지도,무인등대 부근,펄,14.3~6,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,숭어,볼락,우럭,참돔",1,548
126.78625,34.323388890879,G10333,F1022,신지도,노랑바위 부근,"모래, 조개껍질",2.3~3.8,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,갑오징어,볼락,우럭,참돔,학공치",1,549
126.763944399913,34.21058333521190,G10335,F1023,청산도·대모도,대모도 북곧말 갯바위,"펄, 모래, 조개껍질",2.7~5,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,우럭,노래미,볼락",1,550
126.77316670000000,34.1958055608775,G10337,F1023,청산도·대모도,대모도 외라이말 갯바위,"펄, 모래",7.2~10.1,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,우럭,노래미,볼락",1,551
126.8600278,34.2003611108775,G10338,F1023,청산도·대모도,대모도 동리말 갯바위,"펄, 모래",14.6~16,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,우럭,노래미,볼락",1,552
126.76116670000000,34.1775277808772,G10339,F1023,청산도·대모도,대모도 소로지말 갯바위,"펄, 모래",2~3.1,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,우럭,노래미,볼락",1,553
126.7504722,34.1878055608775,G10340,F1023,청산도·대모도,대모도 마도말 갯바위,"펄, 모래, 조개껍질",8.5~10,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대",,전라남도 완도군,"감성돔,농어,노래미,우럭,볼락",1,554
126.8600278,34.2003611108775,G10341,F1023,청산도·대모도,청산도 황산말 철탑 부근,"조개껍질, 펄",1.9~2.5,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",08_청산도 황산말 철탑 부근.JPEG,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1,555
126.8726389,34.2089444408776,G10342,F1023,청산도·대모도,청산도 촛대바위 부근,"조개껍질, 펄",1.7~2.9,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1,556
126.91975,34.1860833308774,G10346,F1023,청산도·대모도,청산도 항도 제방 부근 갯바위,자갈,8.5~8.7,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",13_청산도 항도 제방 부근 갯바위.JPEG,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1,557
126.92383330007800,34.1800833320488,G10347,F1023,청산도·대모도,청산도 동촌리 갯바위,모래,11.5~13,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1,558
126.9141389,34.153638890877,G10349,F1023,청산도·대모도,청산도 코바위,"조개껍질, 펄, 모래",18.8~21,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,넙치,농어,도다리,우럭,볼락,참돔",1,559
126.90836110000000,34.1510000008769,G10350,F1023,청산도·대모도,청산도 노랑바위,펄,8.2~10.3,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",1,560
126.90005560000000,34.156000000877,G10351,F1023,청산도·대모도,청산도 장기미 해변길 갯바위,"조개껍질, 모래, 펄",1.7~2.3,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",1,561
126.8562222,34.151888890877,G10353,F1023,청산도·대모도,침몰선 갯바위 포인트,"펄, 조개껍질",1.7~2.3,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",1,562
127.1155,34.489444440881,G10356,F1024,거금도,금진리 철탑 부근 선창,펄,5.1~6,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶숭어 - 릴찌, 장대, 훌치기
▶우럭 - 릴찌, 원투",01_금진리 철탑 부근 선창.JPEG,전라남도 고흥군,"감성돔,농어,노래미,도다리,숭어,우럭",1,563
127.2372222,34.4741666708808,G10360,F1024,거금도,주이정(주름목) 부근 갯바위,펄,6~10,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",05_주이정(주름목) 부근 갯바위.JPEG,전라남도 고흥군,"감성돔,농어,노래미,우럭,볼락,학공치",1,564
127.1626111,34.4289722208803,G10363,F1024,거금도,금장 끝바리,펄,1.2~2.8,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,넙치,농어,도다리,볼락,우럭",1,565
127.14352780046800,34.4225555599889,G10364,F1024,거금도,공고지 갯바위,펄,3.5~6.4,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,도다리,노래미,볼락,우럭",1,566
127.12519440000000,34.4315277808803,G10365,F1024,거금도,옥룡마을 갯바위,펄,1.5~2.3,날물,"▶넙치 - 루어, 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",10_옥룡마을 갯바위.JPEG,전라남도 고흥군,"넙치,노래미,농어,도다리,볼락,우럭",1,567
127.1021389,34.4416111108804,G10367,F1024,거금도,우두마을 곶부리,펄,2~3.5,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투 
▶양태 - 릴찌 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,넙치,도다리,노래미,붕장어,양태,우럭",1,568
127.09325,34.4707500008807,G10370,F1024,거금도,배천마을 곶부리,펄,1.6~2.3,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶도다리 - 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,넙치,농어,도다리,붕장어,숭어,우럭",1,569
127.1083889,34.4754166708808,G10371,F1024,거금도,선촌항 부근 갯바위,펄,1.1~1.9,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,넙치,노래미,농어,도다리,우럭",1,570
126.91530560000000,33.988611110875,G10372,F1025,여서도·거문도,여서도 등대 부근 갯바위,"펄, 모래, 조개껍질",4.7~6,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",01_요서도 등대 부근 갯바위.JPEG,전라남도 완도군,"감성돔,돌돔,볼락,참돔",1,571
127.27991669968,34.060222218341000,G10376,F1025,여서도·거문도,거문도 코바위,"모래, 자갈",14 ~ 16,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶전갱이 - 루어, 릴찌, 장대",,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔,볼락,전갱이",1,572
127.29238890000000,34.0632777808759,G10377,F1025,여서도·거문도,거문도 녹산곶 등대 부근,"침니, 모래",13.1 ~ 15.3,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶전갱이 - 루어, 릴찌, 장대",06_거문도 녹산곶 등대 부근.JPEG,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔,볼락,전갱이",1,573
127.32302780000000,34.006416670875200,G10381,F1025,여서도·거문도,거문도 배치바위 부근,바위,16~20,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수",10_거문도 배치바위 부근.JPEG,전라남도 여수시,"감성돔,돌돔,농어,벵에돔",1,574
127.32111110000000,34.0070555608752,G10382,F1025,여서도·거문도,거문도 선바위 부근,펄,9~14,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",11_거문도 선바위 부근.JPEG,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔",1,575
127.2949722,34.015000000875200,G10383,F1025,여서도·거문도,거문도 대매지끝(용무늬 절벽),"침니, 모래",6~13.1,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,벵에돔,참돔",1,576
127.2826111,34.034861110875500,G10384,F1025,여서도·거문도,거문도 송곡단 부근 갯바위,"침니, 모래",7~8.1,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,농어,벵에돔,볼락,참돔",1,577
127.275888899825,34.0528611100557,G10385,F1025,여서도·거문도,거문도 취곶 부근 갯바위,"침니, 모래",3.7~5.1,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,농어,벵에돔,볼락,참돔",1,578
127.3158611,34.0584722208759,G10386,F1025,여서도·거문도,거문도 대린포 갯바위,"자갈, 모래",5~6.2,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,농어,벵에돔,볼락,참돔",1,579
127.32580560000000,34.0551388908758,G10387,F1025,여서도·거문도,거문도 칼바위,"침니, 모래",6.6~8.1,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶부시리 - 부력, 잠수, 지깅
▶ 돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,부시리,돌돔,볼락,우럭,참돔",1,580
127.3276111,34.0485000008757,G10388,F1025,여서도·거문도,거문도 산굴산 부근 갯바위,"자갈, 조개껍질",15.1~16.3,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,돌돔,볼락,참돔",1,581
127.45369440000000,34.5436944408816,G10392,F1026,나로도,내나로도 구룡마을 갯바위,펄,1.5~2.4,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,볼락,우럭",1,582
127.4669722,34.5235833308815,G10393,F1026,나로도,내나로도 덕흥해수욕장 갯바위,펄,2~3.4,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기",,전라남도 고흥군,"감성돔,농어,볼락,숭어",1,583
127.49005560048200,34.5083333342966,G10395,F1026,나로도,내나로도 고막포 부근 갯바위,바위,4.8~5,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",1,584
127.50683330000000,34.4746111108808,G10396,F1026,나로도,내나로도 등대 밑 갯바위,펄,7~9,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 릴찌, 장대, 루어
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,볼락,학공치",1,585
127.4567222,34.4759444408808,G10398,F1026,나로도,외나로도 나로대교 철탑 부근,바위,1.5~2.1,초들물~만조,"▶노래미 - 루어, 릴찌, 장대, 원투 
▶도다리 - 원투
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기
▶우럭 - 릴찌, 원투 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"노래미,도다리,볼락,숭어,우럭,학공치",1,586
127.506416704114,34.4711666702417,G10400,F1026,나로도,외나로도 창포골 갯바위,펄,8~10,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기",11_외나로도 창포골 갯바위.JPEG,전라남도 고흥군,"감성돔,농어,볼락,숭어",1,587
127.50133330000000,34.415722220880100,G10402,F1026,나로도,외나로도 부채바위,펄,5.4~6,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기",,전라남도 고흥군,"감성돔,농어,볼락,숭어",1,588
127.49152779959,34.4121666712574,G10403,F1026,나로도,외나로도 노랑바위,바위,12.3~14,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶볼락 - 루어, 릴찌, 장대 
▶숭어 - 릴찌, 장대, 훌치기",,전라남도 고흥군,"감성돔,농어,볼락,숭어",1,589
127.7251111,34.5493888908817,G10408,F1027,금오도·안도,금오도 송고마을 갯바위,펄,4.7~8,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투 
▶학공치 - 릴찌, 장대",01_금오도 송고마을 갯바위.JPEG,전라남도 여수시,"감성돔,도다리,노래미,우럭,볼락,붕장어,학공치",1,590
127.76997220000000,34.5316388908816,G10412,F1027,금오도·안도,금오도 소유마을 갯바위,펄,3.5~4.2,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶망상어 - 릴찌, 장대 
▶볼락 - 루어, 릴찌, 장대
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,농어,망상어,볼락,벵에돔,학공치",1,591
127.7531389,34.5016388908812,G10416,F1027,금오도·안도,금오도 학동마을 이장바위,펄,2~2.3,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",09_금오도 학동마을 이장바위.JPEG,전라남도 여수시,"감성돔,갑오징어,농어,벵에돔,볼락,학공치",1,592
127.73494439547400,34.5037500008604,G10417,F1027,금오도·안도,금오도 매봉산 직벽,펄,28~30,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,갑오징어,농어,벵에돔,볼락,학공치",1,593
127.70886110000000,34.5318055608814,G10420,F1027,금오도·안도,금오도 야외음악당 부근,펄,7.5~9,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투 
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대",,전라남도 여수시,"감성돔,도다리,노래미,붕장어,벵에돔,볼락",1,594
127.69725,34.5382222208815,G10421,F1027,금오도·안도,금오도 용두 갯바위,펄,17~19,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶도다리 - 원투 
▶노래미 - 루어, 릴찌, 장대, 원투
▶붕장어 - 원투 
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대",,전라남도 여수시,"감성돔,도다리,노래미,붕장어,벵에돔,볼락",1,595
127.8181667,34.4970555608811,G10422,F1027,금오도·안도,안도 동고지 해안갯바위,펄,5~7,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶무늬오징어 - 릴찌, 에깅 
▶부시리 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",15_안도 동고지 해안갯바위.JPEG,전라남도 여수시,"감성돔,무늬오징어,부시리,벵에돔,볼락,참돔",1,596
127.8249722,34.484472220880900,G10424,F1027,금오도·안도,안도 칼바위,펄,4.7~5.2,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶무늬오징어 - 릴찌, 에깅 
▶부시리 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,무늬오징어,부시리,벵에돔,볼락,참돔",1,597
127.82105560000000,34.4761666708809,G10425,F1027,금오도·안도,안도 벼락바위,바위,3.3~4,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶무늬오징어 - 릴찌, 에깅 
▶부시리 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,무늬오징어,부시리,벵에돔,볼락,참돔",1,598
127.8023889,34.4718333308808,G10426,F1027,금오도·안도,안도 철탑 아래 갯바위,바위,5.3~6,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶무늬오징어 - 릴찌, 에깅 
▶부시리 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,무늬오징어,부시리,벵에돔,볼락,참돔",1,599
127.79655560000000,34.4824444408809,G10428,F1027,금오도·안도,안도 서고지 북쪽 제방 끝,펄,3.1~5,"9물~13물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶무늬오징어 - 릴찌, 에깅 
▶부시리 - 부력, 잠수, 지깅
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 여수시,"감성돔,무늬오징어,부시리,벵에돔,볼락,참돔",1,600
128.20630560000000,34.8590555608853,G10431,F1028,사량도,상사량도 술미도,펄,8~10,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶갑오징어 - 에깅
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투",02_상사량도 술미도.JPEG,경상남도 통영시,"감성돔,갑오징어,볼락,붕장어,우럭",1,601
128.2249722,34.8435277808851,G10433,F1028,사량도,상사량도 진촌항 수협 앞 선창,"자갈, 조개껍질",7.2~10.1,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투",,경상남도 통영시,"감성돔,농어,노래미,우럭",1,602
128.18969439619,34.8267222169256,G10434,F1028,사량도,상사량도 염소자리,자갈,7~8,7물~12물,"▶감성돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,볼락,농어,우럭,참돔",1,603
128.1828889,34.8272222208849,G10435,F1028,사량도,상사량도 한탄여 부근,"자갈, 조개껍질",7~9,7물~12물,"▶감성돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶농어 - 루어, 릴찌 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,볼락,농어,우럭,참돔",1,604
128.1799167,34.8314722208849,G10436,F1028,사량도,상사량도 돈지마을 남쪽 곶부리,"자갈, 조개껍질",4~5.2,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락",1,605
128.178416695571,34.836138891757,G10437,F1028,사량도,상사량도 돈지항 부근 갯바위,"조개껍질, 펄",7.5~10,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투",08_상사량도 돈지항 부근 갯바위.JPEG,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락,붕장어",1,606
128.16780560000000,34.8427777808851,G10438,F1028,사량도,상사량도 옥바위 부근,"펄, 모래",6.5~8.1,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶붕장어 - 원투",,경상남도 통영시,"감성돔,농어,노래미,붕장어",1,607
128.2417778,34.835055560885,G10441,F1028,사량도,하사량도 동포 해안도로 제방,펄,2.1~3,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",1,608
128.24127779811000,34.7952499975465,G10443,F1028,사량도,하사량도 레이더기지 부근 갯바위,펄,4.8~6.3,9물~13물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",1,609
128.2269444,34.8005833308846,G10444,F1028,사량도,하사량도 말목섬 부근,"조개껍질, 모래, 펄",2.8~3.6,13물~6물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투",,경상남도 통영시,"감성돔,농어,노래미,우럭,볼락,붕장어",1,610
