id,longitude,latitude,name,pointName,material,dpwt,address,category,obsCode,obsPostId
688,126.4428611,37.37458333,무의도,때무리 동측 갯바위,"펄, 모래",0.1~2.5,인천광역시 중구,1,DT_0001,인천
689,126.3233611,36.59891667,안면도 북부,연육교,펄,-2.3~-3.3,충청남도 태안군,1,DT_0050,태안
690,126.3251389,36.50933333,안면도 북부,방포해변 북측 갯바위,암,1.1~1.4,충청남도 태안군,1,DT_0050,태안
691,126.3310556,36.5015,안면도 북부,할미할아비 바위,"모래, 펄",-3.5~-3.7,충청남도 태안군,1,DT_0050,태안
692,126.3751944,36.59688889,안면도 북부,황도 연육교 아래,펄,-6.2~-2.8,충청남도 태안군,1,DT_0050,태안
693,126.33375,36.44316667,안면도 남 부,샛별 해수욕장 남측 갯바위,암,0.4~0.9,충청남도 태안군,1,DT_0050,태안
694,126.3323333,36.43805556,안면도 남 부,망재,"모래, 펄",0.4~0.9,충청남도 태안군,1,DT_0050,태안
695,126.33625,36.43916667,안면도 남 부,망재 곶부리,"모래, 펄",0.4~0.9,충청남도 태안군,1,DT_0050,태안
696,126.3514722,36.42552778,안면도 남 부,운여 해변 남측 갯바위,"모래, 펄",0.4~0.9,충청남도 태안군,1,DT_0050,태안
697,126.36225,36.41552778,안면도 남 부,장삼포 해변 남측 갯바위,"모래, 펄",0.4~0.9,충청남도 태안군,1,DT_0050,태안
698,126.3700278,36.41227778,안면도 남 부,장곳 갯바위,모래,0.4~0.9,충청남도 태안군,1,DT_0050,태안
699,126.4349167,36.46413889,안면도 남 부,사도 갯바위,암,0.6~1.5,충청남도 태안군,1,DT_0050,태안
700,126.4309444,36.39805556,안면도 남 부,소도 갯바위,모래,0.3~1.8,충청남도 보령시,1,DT_0025,보령
701,126.4363611,36.40516667,안면도 남 부,추도 갯바위,암,0.1~0.9,충청남도 보령시,1,DT_0025,보령
702,126.0874167,36.68066667,가의도,코끼리 바위 남측 갯바위,암,1.8~2.0,충청남도 태안군,1,DT_0050,태안
703,126.0814722,36.67240833,가의도,동남측 첫번째 곶부리,암,2.2~5.0,충청남도 태안군,1,DT_0050,태안
704,126.0745833,36.67027778,가의도,동남측 두번째 곶부리,암,2.4~2.5,충청남도 태안군,1,DT_0050,태안
705,126.0715278,36.67308333,가의도,작은 마을 동측 안통,암,2.4~5.0,충청남도 태안군,1,DT_0050,태안
706,126.0546667,36.66797222,가의도,남측 해변 동측 갯바위,암,2.8~4.1,충청남도 태안군,1,DT_0050,태안
707,126.0508611,36.66797222,가의도,남측 끝단 갯바위,암,2.8~3.1,충청남도 태안군,1,DT_0050,태안
708,126.0481389,36.67197222,가의도,서측 끝단 갯바위,"펄, 모래",3.1~7.2,충청남도 태안군,1,DT_0050,태안
709,126.0804722,36.68863889,가의도,북측 갯바위,"펄, 모래",2.1~7.0,충청남도 태안군,1,DT_0050,태안
710,126.0825556,36.69202778,가의도,북측 끝단 갯바위,"펄, 모래",4.0~7.0,충청남도 태안군,1,DT_0050,태안
711,126.0864444,36.69019444,가의도,북측 해변 옆 갯바위,암,0.4~3.1,충청남도 태안군,1,DT_0050,태안
712,126.0896389,36.68252778,가의도,코끼리 바위,암,1.3~2.4,충청남도 태안군,1,DT_0050,태안
713,126.5520278,36.03302778,개야도,발전소 아래 갯바위,"모래, 펄",1.7~1.4,전라북도 군산시,1,DT_0018,군산
714,126.5584167,36.02625,개야도,작은여 등대 갯바위,"모래, 펄",1.3~4.3,전라북도 군산시,1,DT_0018,군산
715,126.5477778,36.03436111,개야도,작은철탑부근 묘지 아래 갯바위,"모래, 펄",1.4~2.0,전라북도 군산시,1,DT_0018,군산
716,126.5388056,36.03708333,개야도,사수건 철탑 갯바위,"모래, 펄",1.2~2.0,전라북도 군산시,1,DT_0018,군산
717,126.5344444,36.03491667,개야도,개야 사수건 등대,"모래, 펄",2.0~4.0,전라북도 군산시,1,DT_0018,군산
718,126.5309167,36.03608333,개야도,죽도 동측 갯바위,암,1.2~1.5,전라북도 군산시,1,DT_0018,군산
719,126.5225556,36.03430556,개야도,치도 남측 갯바위,"모래, 펄",1.9~4.4,전라북도 군산시,1,DT_0018,군산
720,126.5137222,36.03591667,개야도,에게이 등대 남측 갯바위,"모래, 펄",1.3~1.7,전라북도 군산시,1,DT_0018,군산
721,126.5130833,36.03641667,개야도,에게이 서측 갯바위,"모래, 펄",1.3~1.7,전라북도 군산시,1,DT_0018,군산
722,126.5254167,36.03938889,개야도,치섬 북측 갯바위,"모래, 펄",1.2~2.0,전라북도 군산시,1,DT_0018,군산
723,126.5226667,36.03580556,개야도,죽도 서측 갯바위,"모래, 펄",0~1.9,전라북도 군산시,1,DT_0018,군산
724,126.52875,36.04152778,개야도,죽도 북측 등대 부근 갯바위,"모래, 펄",0~2.3,전라북도 군산시,1,DT_0018,군산
725,126.5406944,36.03833333,개야도,작은 철탑 북측 갯바위,암,0~0.4,전라북도 군산시,1,DT_0018,군산
726,126.5435556,36.04255556,개야도,장골 갯바위,암,-0.2~-0.3,전라북도 군산시,1,DT_0018,군산
727,126.5442778,36.045,개야도,장골 북측 갯바위,암,-0.3~-0.9,전라북도 군산시,1,DT_0018,군산
728,126.5396111,36.04505556,개야도,장구섬 서측 갯바위,암,0~1.0,전라북도 군산시,1,DT_0018,군산
729,126.5421111,36.05251667,개야도,안청강여 등대 갯바위,암,0~1.8,전라북도 군산시,1,DT_0018,군산
730,126.0123611,35.33977778,안마도·석만도,긴 둑 밑 갯바위,"펄, 모래",1.2~1.5,전라남도 영광군,1,DT_0003,영광
731,126.014,35.33175,안마도·석만도,문 끝 갯바위,암,1.9~3.3,전라남도 영광군,1,DT_0003,영광
732,126.0214444,35.33608333,안마도·석만도,쌀썩은여 갯바위,암,0.1~0.3,전라남도 영광군,1,DT_0003,영광
733,126.0307222,35.33494444,안마도·석만도,쌀썩은여 좌측부근 갯바위,펄,0.4~5.3,전라남도 영광군,1,DT_0003,영광
734,126.0415,35.34680556,안마도·석만도,노랑여(옛멸터) 부근,펄,3.8~5.2,전라남도 영광군,1,DT_0003,영광
735,126.06,35.36244444,안마도·석만도,똥섬 갯바위,펄,4.8~5.8,전라남도 영광군,1,DT_0003,영광
736,126.06025,35.36477778,안마도·석만도,똥섬 부근 갯바위,펄,2.6~6.0,전라남도 영광군,1,DT_0003,영광
737,126.435,37.42197222,안마도·석만도,나룻방 밑 갯바위,암,2.6~6.0,인천광역시 중구,1,DT_0001,인천
738,126.0575278,35.3725,안마도·석만도,쎄지기 앞 갯바위,암,2.6~6.0,전라남도 영광군,1,DT_0003,영광
739,126.0538333,35.3755,안마도·석만도,우물밑 우측 갯바위,펄,2.6~6.0,전라남도 영광군,1,DT_0003,영광
740,126.0423333,35.37361111,안마도·석만도,우물밑 갯바위,고운모래,5.6~9.4,전라남도 영광군,1,DT_0003,영광
741,126.0412778,35.37072222,안마도·석만도,우물밑 좌측 갯바위,펄,6.2~6.8,전라남도 영광군,1,DT_0003,영광
742,126.0300556,35.35983333,안마도·석만도,철탑 밑 갯바위,펄,4.1~9.5,전라남도 영광군,1,DT_0003,영광
743,126.0208611,35.36413889,안마도·석만도,논골 끝 갯바위,"자갈, 조개껍질",6.4~8.0,전라남도 영광군,1,DT_0003,영광
744,126.0070278,35.36041667,안마도·석만도,장재여 부근 갯바위,암,13.9~14.0,전라남도 영광군,1,DT_0003,영광
745,125.996,35.3567,안마도·석만도,근여 부근 갯바위,"펄, 모래",6.8~17.0,전라남도 영광군,1,DT_0003,영광
746,126.1529167,35.28325,송이도,검은바위 갯바위,암,1.4~1.5,전라남도 영광군,1,DT_0003,영광
747,126.1517222,35.28886111,송이도,양골앞 갯바위,암,1.5~2.5,전라남도 영광군,1,DT_0003,영광
748,126.1388611,35.29275,송이도,큰내기 좌측 갯바위,암,0~2.0,전라남도 영광군,1,DT_0003,영광
749,126.14025,35.29516667,송이도,큰내기 우측 갯바위,암,0~2.0,전라남도 영광군,1,DT_0003,영광
750,126.1411111,35.3,송이도,큰매리 갯바위,암,2.0~5.0,전라남도 영광군,1,DT_0003,영광
751,126.1420556,35.27780556,송이도,이미 앞바다,펄,-0.4~-0.2,전라남도 영광군,1,DT_0003,영광
752,126.1443056,35.27027778,송이도,민머리,펄,-0.4~0.4,전라남도 영광군,1,DT_0003,영광
753,126.1636667,35.14516667,임자도·사옥도,삼봉끝 등대,암,0.1~5.3,전라남도 신안군,1,DT_0028,진도
754,126.1016389,35.13113889,임자도·사옥도,어유미도,모래,1.4~5.0,전라남도 신안군,1,DT_0028,진도
755,126.1233056,35.07661111,임자도·사옥도,광산리 서측끝단,펄,2.1~5.1,전라남도 신안군,1,DT_0028,진도
756,126.0581111,35.05694444,임자도·사옥도,임자도 남서측 곶부리,모래,0.8~2.9,전라남도 신안군,1,DT_0028,진도
757,126.0769167,35.05330556,임자도·사옥도,옥섬,모래,0.1~0.9,전라남도 신안군,1,DT_0028,진도
758,126.0851667,35.05219444,임자도·사옥도,대중끝,모래,0.2~0.3,전라남도 신안군,1,DT_0028,진도
759,126.0953889,35.04797222,임자도·사옥도,딴섬 부근,암,0.9~2.0,전라남도 신안군,1,DT_0028,진도
760,126.1065556,35.05141667,임자도·사옥도,대두끝 갯바위,암,1.7~3.6,전라남도 신안군,1,DT_0028,진도
761,126.1260556,35.03752778,임자도·사옥도,외교도 등대포인트,암,0.6~2.0,전라남도 신안군,1,DT_0028,진도
762,126.0581111,35.05694444,임자도·사옥도,고동섬 갯바위,암,0.5~2.0,전라남도 신안군,1,DT_0028,진도
763,126.0581111,35.05694444,임자도·사옥도,고래미,암,2.0~2.8,전라남도 신안군,1,DT_0028,진도
764,126.1687222,35.02602778,임자도·사옥도,증도대교 북단,암,2.8~5.0,전라남도 신안군,1,DT_0028,진도
765,126.2959444,34.9294,고이도·매화도·선도·증도,대식도 갯바위,모래,0.4~1.9,전라남도 신안군,1,DT_0028,진도
766,126.276,34.927,고이도·매화도·선도·증도,소정섬 포인트,자갈,0.4~1.9,전라남도 신안군,1,DT_0028,진도
767,126.2521389,34.96152778,고이도·매화도·선도·증도,삼섬 포인트,"펄, 모래",1.6~2.3,전라남도 신안군,1,DT_0028,진도
768,126.2735833,34.97030556,고이도·매화도·선도·증도,고이도 북측 끝단여,"펄, 모래",0~2.0,전라남도 신안군,1,DT_0028,진도
769,126.288,34.96344444,고이도·매화도·선도·증도,고이도 서측 철탑밑,"펄, 모래",0.8~1.7,전라남도 신안군,1,DT_0028,진도
770,126.3004722,34.93822222,고이도·매화도·선도·증도,고이도 남측 철탑 밑,모래,0.8~2.7,전라남도 신안군,1,DT_0028,진도
771,126.2125556,34.91852778,고이도·매화도·선도·증도,마당여 갯바위,"모래, 조개껍질",0~2.5,전라남도 신안군,1,DT_0028,진도
772,126.2126667,34.92097222,고이도·매화도·선도·증도,둔벙여 갯바위,"모래, 조개껍질",0~3.6,전라남도 신안군,1,DT_0028,진도
773,126.2098611,34.923,고이도·매화도·선도·증도,침해섬 포인트,"모래, 조개껍질",0~3.5,전라남도 신안군,1,DT_0028,진도
774,126.2493889,34.95255556,고이도·매화도·선도·증도,마산도 선창,"펄, 모래",0~2.9,전라남도 신안군,1,DT_0028,진도
775,126.2468611,35.00622222,고이도·매화도·선도·증도,부사도 갯바위,펄,2.0~6.2,전라남도 신안군,1,DT_0028,진도
776,126.2597222,35.00683333,고이도·매화도·선도·증도,선도북측 선창,펄,0~5.0,전라남도 신안군,1,DT_0028,진도
777,126.1149444,35.01791667,고이도·매화도·선도·증도,나룻구지,"펄, 모래",0.8~1.7,전라남도 신안군,1,DT_0028,진도
778,126.1011389,35.00805556,고이도·매화도·선도·증도,도둑섬 포인트,"펄, 모래",0.1~1.7,전라남도 신안군,1,DT_0028,진도
779,126.0976111,35,고이도·매화도·선도·증도,해저유물 포인트,펄,0~3.8,전라남도 신안군,1,DT_0028,진도
780,126.1070556,34.9935,고이도·매화도·선도·증도,검산항,펄,0.3~1.5,전라남도 신안군,1,DT_0028,진도
781,126.12125,34.99772222,고이도·매화도·선도·증도,오산항,펄,0~1.2,전라남도 신안군,1,DT_0028,진도
782,126.1331389,34.96336111,고이도·매화도·선도·증도,오징어바위,펄,1.1~1.4,전라남도 신안군,1,DT_0028,진도
783,126.1271667,34.95475,고이도·매화도·선도·증도,왕바위,펄,1.7~2.0,전라남도 신안군,1,DT_0028,진도
784,126.1813611,34.99672222,고이도·매화도·선도·증도,염산 선창,펄,0~3.2,전라남도 신안군,1,DT_0028,진도
785,126.12475,35.02388889,고이도·매화도·선도·증도,버지 선창,펄,0~0.3,전라남도 신안군,1,DT_0028,진도
786,126.0655833,34.85680556,자은도,남진 선창,암,0~1.5,전라남도 신안군,1,DT_0028,진도
787,126.0572222,34.93427778,자은도,상장고지단 갯바위,펄,1.8~1.9,전라남도 신안군,1,DT_0028,진도
788,125.9689167,34.87147222,자은도,진서말,"펄, 모래",0~5.0,전라남도 신안군,1,DT_0028,진도
789,126.1219444,34.88127778,암태도,익금해변 갯바위,펄,0.2~0.7,전라남도 신안군,1,DT_0028,진도
790,126.1086389,34.8775,암태도,익금마을 선창,암,0.4~3.4,전라남도 신안군,1,DT_0028,진도
791,126.1184167,34.80058333,암태도,중앙대교 북단,암,0~5.5,전라남도 신안군,1,DT_0028,진도
792,126.3500278,34.8985,압해도,복용리해안 철탑 밑,펄,1.7~2.1,전라남도 신안군,1,DT_0028,진도
793,126.3436389,34.89925,압해도,복용리 해안,펄,0.7~2.1,전라남도 신안군,1,DT_0028,진도
794,126.0876944,34.78702778,안좌도·팔금도,사근마을 곶부리,펄,0~4.1,전라남도 신안군,1,DT_0028,진도
795,126.1321667,34.76763889,안좌도·팔금도,신안교 동단,암,3.9~9.0,전라남도 신안군,1,DT_0028,진도
796,126.14125,34.76097222,안좌도·팔금도,우이산 철탑 아래,"펄, 모래",-1.1~0,전라남도 신안군,1,DT_0028,진도
797,126.12775,34.76661111,안좌도·팔금도,신안교 서단,암,0~1.3,전라남도 신안군,1,DT_0028,진도
798,125.8564722,34.62830556,우이도,달밭밑,암,0.3~3.4,전라남도 신안군,1,DT_0028,진도
799,125.8091944,34.62236111,우이도,성촌,암,5.0~7.6,전라남도 신안군,1,DT_0028,진도
800,125.8030556,34.61788889,우이도,소래등대 밑,암,4.4~5.0,전라남도 신안군,1,DT_0028,진도
801,125.8114444,34.59669444,우이도,큰밭 갯바위,"자갈, 암",10.1~11.2,전라남도 신안군,1,DT_0028,진도
802,125.8620278,34.60580556,우이도,딴목섬 갯바위,펄,9.5~10.0,전라남도 신안군,1,DT_0028,진도
803,125.8598333,34.61125,우이도,선창구미,"펄, 자갈",0.3~0.9,전라남도 신안군,1,DT_0028,진도
804,125.8641667,34.62333333,우이도,가도 북측 갯바위,암,4.4~8.8,전라남도 신안군,1,DT_0028,진도
805,125.8676667,34.61727778,우이도,송도 북측 갯바위,자갈,8.1~8.5,전라남도 신안군,1,DT_0028,진도
806,125.8690556,34.61358333,우이도,송도 남측 갯바위,자갈,1.5~5.4,전라남도 신안군,1,DT_0028,진도
807,126.1551944,34.67230556,장산도,발막금,자갈,0.1~2.0,전라남도 신안군,1,DT_0028,진도
808,126.1885833,34.66155556,장산도,차돌이,암,2.1~5.0,전라남도 신안군,1,DT_0028,진도
809,126.2040833,34.63533333,장산도,진섬 갯바위,자갈,-1.2~-0.9,전라남도 신안군,1,DT_0028,진도
810,126.1271389,34.6145,장산도,소류지,펄,-0.6~2.0,전라남도 신안군,1,DT_0028,진도
811,126.1106944,34.64936111,장산도,가세 섬,"펄, 모래",-1.9~2.9,전라남도 신안군,1,DT_0028,진도
812,126.002,34.64058333,개도·하의도·신의도,개도 서측 갯바위,펄,0~4.0,전라남도 신안군,1,DT_0028,진도
813,126.1026667,34.55519444,개도·하의도·신의도,버러기미,"펄, 암",3.8~5.0,전라남도 신안군,1,DT_0028,진도
814,126.0285833,34.53358333,개도·하의도·신의도,깊은기미,"펄, 모래",0~6.4,전라남도 신안군,1,DT_0028,진도
815,126.0226389,34.56458333,개도·하의도·신의도,파장여,"펄, 자갈",4.3~6.1,전라남도 신안군,1,DT_0028,진도
816,126.0549167,34.60436111,개도·하의도·신의도,거북바위,펄,2.2~5.8,전라남도 신안군,1,DT_0028,진도
817,126.0546667,34.49813889,가사도,가사도 북측 갯바위,암,2.1~4.5,전라남도 진도군,1,DT_0028,진도
818,126.0478611,34.49419444,가사도,채석장 갯바위,암,2.1~3.3,전라남도 진도군,1,DT_0028,진도
819,126.0326389,34.48402778,가사도,작은모래땅 갯바위,암,3.5~8.2,전라남도 진도군,1,DT_0028,진도
820,126.0419722,34.45947222,가사도,항로표지관리소 밑,암,-0.2~1.8,전라남도 진도군,1,DT_0028,진도
821,126.2335833,34.53516667,진도 북부,군내방조제,펄,0~0.6,전라남도 진도군,1,DT_0028,진도
822,126.2675278,34.37952778,진도 남동부,현목항 선창,암,-0.4~0.2,전라남도 진도군,1,DT_0028,진도
823,126.2836389,34.38897222,진도 남동부,접도리 선창,펄,0~0.7,전라남도 진도군,1,DT_0028,진도
824,126.1318611,34.35938889,진도 남서부,백미도 부근 갯바위,암,2.4~3.2,전라남도 진도군,1,DT_0028,진도
825,126.0549,34.3216,상조도·하조도·관매도,당도 안통,암,0~0.2,전라남도 진도군,1,DT_0028,진도
826,126.0266111,34.34261111,상조도·하조도·관매도,상조도 북측 철탑 아래,고운모래,1.4~2.5,전라남도 진도군,1,DT_0028,진도
827,126.0214167,34.35744444,상조도·하조도·관매도,옥도 동쪽 곶부리,"자갈, 모래",1.7~4.6,전라남도 진도군,1,DT_0028,진도
828,126.0149722,34.36038889,상조도·하조도·관매도,옥도 북측 갯바위,"자갈, 모래",3.7~4.1,전라남도 진도군,1,DT_0028,진도
829,125.9957778,34.32663889,상조도·하조도·관매도,상조도 서쪽 둥근바위,"자갈, 모래",4.0~7.8,전라남도 진도군,1,DT_0028,진도
830,126.0390833,34.31902778,상조도·하조도·관매도,조도대교 남단,"자갈, 조개껍질",1.2~4.1,전라남도 진도군,1,DT_0028,진도
831,126.0881667,34.31158333,상조도·하조도·관매도,하조도 등대,암,1.9~5.4,전라남도 진도군,1,DT_0028,진도
832,126.0968056,34.302,상조도·하조도·관매도,흑여(낚시배),암,1.9~5.1,전라남도 진도군,1,DT_0028,진도
833,126.095,34.2755,상조도·하조도·관매도,하조도 매동여(낚시배),"펄, 조개껍질",0.6~2.2,전라남도 진도군,1,DT_0028,진도
834,126.0551389,34.27219444,상조도·하조도·관매도,수옥도 갯바위,"자갈, 조개껍질",0.8~1.6,전라남도 진도군,1,DT_0028,진도
835,126.0158333,34.29202778,상조도·하조도·관매도,하조도 물치끝(낚시배 이용),암,0.1~3.,전라남도 진도군,1,DT_0028,진도
836,126.0269444,34.31222222,상조도·하조도·관매도,명지마을 해안도로,"자갈, 조개껍질",0~0.1,전라남도 진도군,1,DT_0028,진도
837,126.0541111,34.25719444,상조도·하조도·관매도,각흘도 갯바위(낚시배),암,0.2~4.1,전라남도 진도군,1,DT_0028,진도
838,126.0673056,34.23775,상조도·하조도·관매도,장산넘어 어장줄 자리,펄,0.5~3.7,전라남도 진도군,1,DT_0028,진도
839,126.0729722,34.23308333,상조도·하조도·관매도,신의도 갯바위,펄,0.8~5.5,전라남도 진도군,1,DT_0028,진도
840,126.0571667,34.22497222,상조도·하조도·관매도,형제도 앞,펄,2.2~3.2,전라남도 진도군,1,DT_0028,진도
841,126.03675,34.22183333,상조도·하조도·관매도,고치여 하늘다리 주변,자갈,3.6~4.2,전라남도 진도군,1,DT_0028,진도
842,126.0254722,34.23063889,상조도·하조도·관매도,관매도 서측 곶부리,자갈,0.9~3.1,전라남도 진도군,1,DT_0028,진도
843,126.0487222,34.25252778,상조도·하조도·관매도,관매도 해수욕장 갯바위,암,2.7~5.0,전라남도 진도군,1,DT_0028,진도
844,125.1229167,34.04711111,가거도,녹섬 갯바위,펄,1.7~4.6,전라남도 신안군,1,IE_0061,신안가거초
845,125.1186389,34.05119444,가거도,큰여,펄,10.6~16.9,전라남도 신안군,1,IE_0061,신안가거초
846,125.1115278,34.06430556,가거도,오구멍박벌 갯바위,"펄, 모래",1.8~3.3,전라남도 신안군,1,IE_0061,신안가거초
847,125.0951944,34.06319444,가거도,간서 갯바위,암,5.7~13.7,전라남도 신안군,1,IE_0061,신안가거초
848,125.0980556,34.07136111,가거도,목난개 갯바위,암,4.5~7.6,전라남도 신안군,1,IE_0061,신안가거초
849,125.0946389,34.07036111,가거도,대리취,암,9.6~13.3,전라남도 신안군,1,IE_0061,신안가거초
850,125.0880556,34.07308333,가거도,노랑섭날 갯바위,암,3.0~9.7,전라남도 신안군,1,IE_0061,신안가거초
851,125.0835278,34.07538889,가거도,성건여,암,1.3~5.2,전라남도 신안군,1,IE_0061,신안가거초
852,125.0956944,34.08563889,가거도,바둑바위,"펄, 모래",1.0~5.8,전라남도 신안군,1,IE_0061,신안가거초
853,125.098,34.09627778,가거도,칼바위,암,4.0~7.8,전라남도 신안군,1,IE_0061,신안가거초
854,125.1036944,34.09483333,가거도,멍신여,암,2.6~9.4,전라남도 신안군,1,IE_0061,신안가거초
855,125.1115556,34.09177778,가거도,장개다랑 갯바위,암,3.9~4.1,전라남도 신안군,1,IE_0061,신안가거초
856,125.1231111,34.08730556,가거도,빈지박 갯바위,암,2.3~5.0,전라남도 신안군,1,IE_0061,신안가거초
857,125.124,34.0714,가거도,복여,암,4.0~4.1,전라남도 신안군,1,IE_0061,신안가거초
858,125.1386944,34.05855556,가거도,물등개 갯바위,암,4.0~5.0,전라남도 신안군,1,IE_0061,신안가거초
859,125.143,34.05433333,가거도,물성밑 갯바위,암,3.8~4.2,전라남도 신안군,1,IE_0061,신안가거초
860,125.1396944,34.05055556,가거도,거북바위,펄,2.2~5.0,전라남도 신안군,1,IE_0061,신안가거초
861,125.1355556,34.04794444,가거도,큰납닥여,펄,1.4~5.9,전라남도 신안군,1,IE_0061,신안가거초
862,125.09225,34.11436111,가거도,신여,암,7.5~14.2,전라남도 신안군,1,IE_0061,신안가거초
863,125.0828611,34.11736111,가거도,대국흘도 갯바위,암,6.0~11.6,전라남도 신안군,1,IE_0061,신안가거초
864,126.6431944,34.32705556,완도,칠암각 갯바위,"펄, 조개껍질",3.6~4.6,전라남도 완도군,1,DT_0027,완도
865,127.0366111,34.42833333,금당도,육산리 해변,모래,1.2~1.6,전라남도 완도군,1,DT_0027,완도
866,127.0606389,34.39997222,금당도,금당도 목섬 철탑밑,암,0.4~4.2,전라남도 완도군,1,DT_0027,완도
867,127.0845,34.40622222,금당도,비견도엿도,암,4.3~5.8,전라남도 완도군,1,DT_0027,완도
868,127.0514444,34.42972222,금당도,신흥리제방수문,펄,-0.1~0,전라남도 완도군,1,DT_0027,완도
869,127.0339167,34.42113889,금당도,송아지목,암,1.3~4.5,전라남도 완도군,1,DT_0027,완도
870,127.0103333,34.36883333,금일도·생일도,도지항,암,0.9~2.0,전라남도 완도군,1,DT_0027,완도
871,127.0179444,34.33911111,금일도·생일도,신구리 철탑 앞,암,0.9~2.0,전라남도 완도군,1,DT_0027,완도
872,127.0826111,34.35361111,금일도·생일도,용황리 해안,펄,0.9~2.0,전라남도 완도군,1,DT_0027,완도
873,126.9619167,34.30861111,금일도·생일도,금곡 해수욕장 북측 갯바위,"모래, 조개껍질",3.0~3.9,전라남도 완도군,1,DT_0027,완도
874,126.9681944,34.30411111,금일도·생일도,금곡 해수욕장 남측 갯바위,암,4.2~5.0,전라남도 완도군,1,DT_0027,완도
875,127.0140833,34.3195,금일도·생일도,생일도 목섬,암,0.1~1.2,전라남도 완도군,1,DT_0027,완도
876,127.0159444,34.32452778,금일도·생일도,생일도 헬기장 앞,암,1.2~2.0,전라남도 완도군,1,DT_0027,완도
877,127.2432778,34.24777778,초도,막두,"펄, 조개껍질",29.5~37,전라남도 여수시,1,DT_0016,여수
878,127.2565833,34.25169445,초도,수리망태,암,6.7~10.0,전라남도 여수시,1,DT_0016,여수
879,127.2623889,34.24544444,초도,파랑끝,암,7.1~10.0,전라남도 여수시,1,DT_0016,여수
880,127.2622222,34.23888889,초도,딴작부치,암,0.3~1.6,전라남도 여수시,1,DT_0016,여수
881,127.2607222,34.23072222,초도,오밖끝,암,1.6~4.4,전라남도 여수시,1,DT_0016,여수
882,127.2613056,34.21269444,초도,솔거섬,조개껍질,14.1~14.3,전라남도 여수시,1,DT_0016,여수
883,127.2368611,34.21283333,초도,넙데기,조개껍질,6.4~8.4,전라남도 여수시,1,DT_0016,여수
884,127.22225,34.21083333,초도,외항도,펄,9.2~10.0,전라남도 여수시,1,DT_0016,여수
885,127.2245556,34.22319444,초도,내항도,펄,0.1~2.5,전라남도 여수시,1,DT_0016,여수
886,127.2345278,34.23683333,초도,석머리,펄,0~9.0,전라남도 여수시,1,DT_0016,여수
887,127.8075833,34.59675,돌산도,향일암 갯바위,펄,1.8~2.2,전라남도 여수시,1,DT_0016,여수
888,127.8060278,34.66036111,돌산도,계동등대 옆 갯바위,펄,0.6~0.9,전라남도 여수시,1,DT_0016,여수
889,127.7859167,34.69913889,돌산도,월전포 동측 갯바위,펄,0~0.4,전라남도 여수시,1,DT_0016,여수
890,127.8236667,34.81933333,남해도 북부,여계마을 해안 갯바위,암,0.2~1.3,경상남도 남해군,1,DT_0016,여수
891,127.8346111,34.79277778,남해도 북부,서상리 갯바위,암,0.5~1.0,경상남도 남해군,1,DT_0016,여수
892,127.8908889,34.94666667,남해도 북부,수원늘 등대,암,0.0~3.3,경상남도 남해군,1,DT_0016,여수
893,128.0871944,34.82813889,남해도 동부·신수도·창선도,모상개 해수욕장 우측 갯바위,"펄, 조개껍질",1.5~6.7,경상남도 남해군,1,DT_0016,여수
894,128.0777778,34.8435,남해도 동부·신수도·창선도,모상개 돌섬,펄,1.2~4.8,경상남도 남해군,1,DT_0016,여수
895,128.0736667,34.91022222,남해도 동부·신수도·창선도,신수도 북쪽 갯바위,암,0.9~4.3,경상남도 사천시,1,DT_0061,삼천포
896,128.0828333,34.897,남해도 동부·신수도·창선도,잘푸여 갯바위,암,0.5~1.0,경상남도 사천시,1,DT_0061,삼천포
897,128.0805278,34.88936111,남해도 동부·신수도·창선도,신수도 남쪽 갯바위(구 초소),암,0.2~0.6,경상남도 사천시,1,DT_0061,삼천포
898,128.0737778,34.88630556,남해도 동부·신수도·창선도,신수도 남쪽 갯바위,암,1.0~2.7,경상남도 사천시,1,DT_0061,삼천포
899,127.8379167,34.74922222,남해도 남부,유구마을 해안 갯바위,암,0.6~1.6,경상남도 남해군,1,DT_0016,여수
900,127.8776667,34.72430556,남해도 남부,가천 갯바위(레이다기지),펄,13.1~18.4,경상남도 남해군,1,DT_0016,여수
901,127.8994167,34.72597222,남해도 남부,가천 갯바위(다랭이마을),펄,9.8~10.0,경상남도 남해군,1,DT_0016,여수
902,128.1685278,34.70680556,두미도,번자리,펄,3.3~3.4,경상남도 통영시,1,DT_0014,통영
903,128.1683889,34.70261111,두미도,고래등,펄,39,경상남도 통영시,1,DT_0014,통영
904,128.1730278,34.69697222,두미도,염소자리,펄,3.4~5.0,경상남도 통영시,1,DT_0014,통영
905,128.1768333,34.69577778,두미도,의자여,펄,2.0~5.0,경상남도 통영시,1,DT_0014,통영
906,128.1877222,34.69169444,두미도,물내려오는곳,펄,2.0~3.8,경상남도 통영시,1,DT_0014,통영
907,128.1948611,34.68708333,두미도,용머리,펄,0.4~3.0,경상남도 통영시,1,DT_0014,통영
908,128.1991944,34.68994444,두미도,얼굴바위,펄,3.0~5.0,경상남도 통영시,1,DT_0014,통영
909,128.1753333,34.71133333,두미도,등대포인트,펄,3.3~5.0,경상남도 통영시,1,DT_0014,통영
